Player Name,Player Gender,Player Years Old,Table Currency,Player Card Level,Promotion Name,Total Promotion Value,Promotion Cost In Dollars,Promotion Issued Date Exact,Promotion Issued Hour
Player 9528,Male,47,$,Card Type 102,Promotion 1008,10.00,10.00,1/1/2019 6:38:56 PM,2019-01-01 18:00:00
Player 17551,Male,50,$,Card Type 101,Promotion 1009,98.00,98.00,1/1/2019 8:33:20 PM,2019-01-01 20:00:00
Player 17551,Male,50,$,Card Type 101,Promotion 1004,10.00,0.00,1/1/2019 8:36:14 PM,2019-01-01 20:00:00
Player 17551,Male,50,$,Card Type 101,Promotion 1004,10.00,0.00,1/1/2019 8:36:15 PM,2019-01-01 20:00:00
Player 17551,Male,50,$,Card Type 101,Promotion 1004,10.00,0.00,1/1/2019 8:36:17 PM,2019-01-01 20:00:00
Player 14246,Male,43,$,Card Type 104,Promotion 1004,25.00,0.00,1/1/2019 9:22:58 PM,2019-01-01 21:00:00
Player 14246,Male,43,$,Card Type 104,Promotion 1004,25.00,0.00,1/1/2019 9:22:59 PM,2019-01-01 21:00:00
Player 14246,Male,43,$,Card Type 104,Promotion 1004,25.00,0.00,1/1/2019 9:23:02 PM,2019-01-01 21:00:00
Player 14246,Male,43,$,Card Type 104,Promotion 1004,25.00,0.00,1/1/2019 9:23:03 PM,2019-01-01 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,0.00,1/1/2019 9:56:39 PM,2019-01-01 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,0.00,1/1/2019 9:56:40 PM,2019-01-01 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,0.00,1/1/2019 9:56:41 PM,2019-01-01 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,0.00,1/1/2019 9:56:42 PM,2019-01-01 21:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,0.00,1/1/2019 10:11:30 PM,2019-01-01 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,0.00,1/1/2019 10:11:31 PM,2019-01-01 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,0.00,1/1/2019 10:11:33 PM,2019-01-01 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,0.00,1/1/2019 10:11:34 PM,2019-01-01 22:00:00
Player 8966,Male,41,$,Card Type 102,Promotion 1004,5.00,0.00,1/1/2019 11:08:34 PM,2019-01-01 23:00:00
Player 8966,Male,41,$,Card Type 102,Promotion 1004,5.00,0.00,1/1/2019 11:08:35 PM,2019-01-01 23:00:00
Player 8966,Male,41,$,Card Type 102,Promotion 1004,5.00,0.00,1/1/2019 11:08:36 PM,2019-01-01 23:00:00
Player 8966,Male,41,$,Card Type 102,Promotion 1004,5.00,0.00,1/1/2019 11:08:37 PM,2019-01-01 23:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,100.00,100.00,1/2/2019 12:13:29 AM,2019-01-02 00:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,100.00,100.00,1/2/2019 12:14:00 AM,2019-01-02 00:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,100.00,100.00,1/2/2019 12:14:30 AM,2019-01-02 00:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,76.00,76.00,1/2/2019 12:15:26 AM,2019-01-02 00:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,100.00,100.00,1/2/2019 4:12:27 AM,2019-01-02 04:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,100.00,100.00,1/2/2019 4:12:56 AM,2019-01-02 04:00:00
Player 14936,Male,43,$,Card Type 103,Promotion 1008,300.00,300.00,1/2/2019 8:38:12 AM,2019-01-02 08:00:00
Player 14063,Male,55,$,Card Type 103,Promotion 1000,4.00,4.00,1/2/2019 9:01:32 AM,2019-01-02 09:00:00
Player 16903,Male,63,$,Card Type 1,Promotion 1000,3.00,3.00,1/2/2019 9:02:05 AM,2019-01-02 09:00:00
Player 4540,Female,48,$,Card Type 102,Promotion 1000,16.00,16.00,1/2/2019 9:03:23 AM,2019-01-02 09:00:00
Player 4819,Male,45,$,Card Type 1,Promotion 1000,8.00,8.00,1/2/2019 9:06:06 AM,2019-01-02 09:00:00
Player 5225,Male,59,$,Card Type 102,Promotion 1000,3.00,3.00,1/2/2019 9:14:19 AM,2019-01-02 09:00:00
Player 6251,Male,60,$,Card Type 1,Promotion 1000,5.00,5.00,1/2/2019 9:22:26 AM,2019-01-02 09:00:00
Player 12848,Male,48,$,Card Type 1,Promotion 1000,3.00,3.00,1/2/2019 9:24:21 AM,2019-01-02 09:00:00
Player 2218,Male,60,$,Card Type 101,Promotion 1000,3.00,3.00,1/2/2019 9:25:01 AM,2019-01-02 09:00:00
Player 10581,Male,49,$,Card Type 101,Promotion 1000,9.00,9.00,1/2/2019 9:40:21 AM,2019-01-02 09:00:00
Player 7595,Male,58,$,Card Type 102,Promotion 1000,5.00,5.00,1/2/2019 9:42:13 AM,2019-01-02 09:00:00
Player 7434,Male,53,$,Card Type 103,Promotion 1000,20.00,20.00,1/2/2019 9:48:26 AM,2019-01-02 09:00:00
Player 11058,Male,52,$,Card Type 1,Promotion 1000,3.00,3.00,1/2/2019 9:53:20 AM,2019-01-02 09:00:00
Player 12301,Male,46,$,Card Type 1,Promotion 1000,2.00,2.00,1/2/2019 10:03:50 AM,2019-01-02 10:00:00
Player 10928,Male,40,$,Card Type 105,Promotion 1000,34.00,34.00,1/2/2019 10:06:49 AM,2019-01-02 10:00:00
Player 1267,Male,66,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 10:11:22 AM,2019-01-02 10:00:00
Player 1399,Male,45,$,Card Type 105,Promotion 1000,70.00,70.00,1/2/2019 10:12:07 AM,2019-01-02 10:00:00
Player 19118,Male,57,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 10:18:35 AM,2019-01-02 10:00:00
Player 17277,Female,50,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 10:18:51 AM,2019-01-02 10:00:00
Player 2247,Male,74,$,Card Type 104,Promotion 1000,16.00,16.00,1/2/2019 10:22:01 AM,2019-01-02 10:00:00
Player 4702,Female,56,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 10:32:58 AM,2019-01-02 10:00:00
Player 6564,Female,59,$,Card Type 103,Promotion 1000,7.00,7.00,1/2/2019 10:33:01 AM,2019-01-02 10:00:00
Player 20203,Male,58,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 10:36:07 AM,2019-01-02 10:00:00
Player 6542,Male,65,$,Card Type 102,Promotion 1000,2.00,2.00,1/2/2019 10:36:45 AM,2019-01-02 10:00:00
Player 9951,Female,62,$,Card Type 102,Promotion 1000,3.00,3.00,1/2/2019 10:36:56 AM,2019-01-02 10:00:00
Player 21655,Male,32,$,Card Type 1,Promotion 1000,4.00,4.00,1/2/2019 10:37:08 AM,2019-01-02 10:00:00
Player 5741,Female,50,$,Card Type 103,Promotion 1000,27.00,27.00,1/2/2019 10:46:17 AM,2019-01-02 10:00:00
Player 2527,Male,62,$,Card Type 1,Promotion 1000,2.00,2.00,1/2/2019 10:52:08 AM,2019-01-02 10:00:00
Player 1236,Male,57,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 10:56:56 AM,2019-01-02 10:00:00
Player 12902,Male,74,$,Card Type 101,Promotion 1000,2.00,2.00,1/2/2019 10:59:37 AM,2019-01-02 10:00:00
Player 12596,Male,77,$,Card Type 102,Promotion 1000,1.00,1.00,1/2/2019 11:01:00 AM,2019-01-02 11:00:00
Player 1607,Male,46,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 11:04:02 AM,2019-01-02 11:00:00
Player 16541,Female,43,$,Card Type 102,Promotion 1000,2.00,2.00,1/2/2019 11:04:11 AM,2019-01-02 11:00:00
Player 19385,Male,40,$,Card Type 1,Promotion 1000,2.00,2.00,1/2/2019 11:07:31 AM,2019-01-02 11:00:00
Player 15810,Female,55,$,Card Type 101,Promotion 1000,5.00,5.00,1/2/2019 11:19:57 AM,2019-01-02 11:00:00
Player 1591,Female,62,$,Card Type 1,Promotion 1000,2.00,2.00,1/2/2019 11:20:23 AM,2019-01-02 11:00:00
Player 2483,Female,44,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 11:20:40 AM,2019-01-02 11:00:00
Player 13007,Male,49,$,Card Type 1,Promotion 1000,2.00,2.00,1/2/2019 11:21:44 AM,2019-01-02 11:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1000,121.00,121.00,1/2/2019 11:21:54 AM,2019-01-02 11:00:00
Player 4701,Female,78,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 11:24:35 AM,2019-01-02 11:00:00
Player 1505,Male,62,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 11:35:53 AM,2019-01-02 11:00:00
Player 9369,Male,70,$,Card Type 102,Promotion 1000,9.00,9.00,1/2/2019 11:39:07 AM,2019-01-02 11:00:00
Player 11322,Male,68,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 11:41:37 AM,2019-01-02 11:00:00
Player 7596,Male,56,$,Card Type 1,Promotion 1000,3.00,3.00,1/2/2019 11:42:12 AM,2019-01-02 11:00:00
Player 16278,Male,60,$,Card Type 101,Promotion 1000,2.00,2.00,1/2/2019 11:42:46 AM,2019-01-02 11:00:00
Player 2753,Female,37,$,Card Type 103,Promotion 1000,5.00,5.00,1/2/2019 11:44:01 AM,2019-01-02 11:00:00
Player 1724,Male,53,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 11:46:00 AM,2019-01-02 11:00:00
Player 6166,Female,44,$,Card Type 104,Promotion 1000,22.00,22.00,1/2/2019 11:46:39 AM,2019-01-02 11:00:00
Player 15665,Male,30,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 11:50:33 AM,2019-01-02 11:00:00
Player 22040,Male,35,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 11:51:23 AM,2019-01-02 11:00:00
Player 19544,Female,43,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 11:51:27 AM,2019-01-02 11:00:00
Player 15799,Male,53,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 11:51:40 AM,2019-01-02 11:00:00
Player 15062,Male,43,$,Card Type 102,Promotion 1000,2.00,2.00,1/2/2019 11:52:38 AM,2019-01-02 11:00:00
Player 1180,Male,39,$,Card Type 102,Promotion 1000,8.00,8.00,1/2/2019 11:53:02 AM,2019-01-02 11:00:00
Player 19570,Male,47,$,Card Type 104,Promotion 1000,51.00,51.00,1/2/2019 11:53:35 AM,2019-01-02 11:00:00
Player 22186,Male,39,$,Card Type 105,Promotion 1009,80.00,80.00,1/2/2019 11:56:43 AM,2019-01-02 11:00:00
Player 22186,Male,39,$,Card Type 105,Promotion 1000,5.00,5.00,1/2/2019 12:00:11 PM,2019-01-02 12:00:00
Player 14936,Male,43,$,Card Type 103,Promotion 1000,3.00,3.00,1/2/2019 12:01:46 PM,2019-01-02 12:00:00
Player 1417,Female,66,$,Card Type 1,Promotion 1000,2.00,2.00,1/2/2019 12:03:57 PM,2019-01-02 12:00:00
Player 17249,Male,56,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:05:13 PM,2019-01-02 12:00:00
Player 4543,Male,59,$,Card Type 104,Promotion 1000,30.00,30.00,1/2/2019 12:06:37 PM,2019-01-02 12:00:00
Player 15132,Male,57,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:06:57 PM,2019-01-02 12:00:00
Player 3076,Male,52,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:08:41 PM,2019-01-02 12:00:00
Player 1486,Female,59,$,Card Type 102,Promotion 1000,2.00,2.00,1/2/2019 12:10:17 PM,2019-01-02 12:00:00
Player 22186,Male,39,$,Card Type 105,Promotion 1004,25.00,0.00,1/2/2019 12:16:03 PM,2019-01-02 12:00:00
Player 22186,Male,39,$,Card Type 105,Promotion 1004,25.00,0.00,1/2/2019 12:16:04 PM,2019-01-02 12:00:00
Player 22186,Male,39,$,Card Type 105,Promotion 1004,25.00,0.00,1/2/2019 12:16:06 PM,2019-01-02 12:00:00
Player 22186,Male,39,$,Card Type 105,Promotion 1004,25.00,0.00,1/2/2019 12:16:08 PM,2019-01-02 12:00:00
Player 11329,Male,59,$,Card Type 105,Promotion 1000,36.00,36.00,1/2/2019 12:21:24 PM,2019-01-02 12:00:00
Player 5789,Female,56,$,Card Type 1,Promotion 1000,3.00,3.00,1/2/2019 12:22:29 PM,2019-01-02 12:00:00
Player 12344,Female,73,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:23:16 PM,2019-01-02 12:00:00
Player 21975,Male,34,$,Card Type 1,Promotion 1000,6.00,6.00,1/2/2019 12:23:46 PM,2019-01-02 12:00:00
Player 1996,Male,65,$,Card Type 102,Promotion 1000,3.00,3.00,1/2/2019 12:26:21 PM,2019-01-02 12:00:00
Player 13369,Male,53,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:26:54 PM,2019-01-02 12:00:00
Player 1238,Male,65,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:32:35 PM,2019-01-02 12:00:00
Player 2411,Male,82,$,Card Type 1,Promotion 1000,4.00,4.00,1/2/2019 12:36:17 PM,2019-01-02 12:00:00
Player 6711,Female,46,$,Card Type 101,Promotion 1000,2.00,2.00,1/2/2019 12:42:00 PM,2019-01-02 12:00:00
Player 1443,Male,68,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:42:37 PM,2019-01-02 12:00:00
Player 11717,Female,85,$,Card Type 101,Promotion 1000,5.00,5.00,1/2/2019 12:43:13 PM,2019-01-02 12:00:00
Player 11391,Male,44,$,Card Type 101,Promotion 1000,2.00,2.00,1/2/2019 12:43:24 PM,2019-01-02 12:00:00
Player 17181,Male,52,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:44:52 PM,2019-01-02 12:00:00
Player 17184,Female,38,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:45:16 PM,2019-01-02 12:00:00
Player 20397,Male,46,$,Card Type 103,Promotion 1000,11.00,11.00,1/2/2019 12:46:50 PM,2019-01-02 12:00:00
Player 9161,Female,47,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:47:46 PM,2019-01-02 12:00:00
Player 3672,Female,73,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:48:04 PM,2019-01-02 12:00:00
Player 4030,Male,62,$,Card Type 101,Promotion 1000,2.00,2.00,1/2/2019 12:51:00 PM,2019-01-02 12:00:00
Player 17787,Male,60,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 12:52:07 PM,2019-01-02 12:00:00
Player 19570,Male,47,$,Card Type 104,Promotion 1004,25.00,0.00,1/2/2019 12:55:17 PM,2019-01-02 12:00:00
Player 19570,Male,47,$,Card Type 104,Promotion 1004,25.00,0.00,1/2/2019 12:55:18 PM,2019-01-02 12:00:00
Player 19570,Male,47,$,Card Type 104,Promotion 1004,25.00,0.00,1/2/2019 12:55:19 PM,2019-01-02 12:00:00
Player 19570,Male,47,$,Card Type 104,Promotion 1004,25.00,0.00,1/2/2019 12:55:22 PM,2019-01-02 12:00:00
Player 1129,Male,58,$,Card Type 104,Promotion 1000,13.00,13.00,1/2/2019 12:56:39 PM,2019-01-02 12:00:00
Player 1392,Male,76,$,Card Type 101,Promotion 1000,1.00,1.00,1/2/2019 12:56:44 PM,2019-01-02 12:00:00
Player 7771,Male,58,$,Card Type 103,Promotion 1000,21.00,21.00,1/2/2019 12:58:58 PM,2019-01-02 12:00:00
Player 9301,Female,53,$,Card Type 102,Promotion 1000,4.00,4.00,1/2/2019 12:59:34 PM,2019-01-02 12:00:00
Player 6362,Male,45,$,Card Type 103,Promotion 1000,5.00,5.00,1/2/2019 1:00:11 PM,2019-01-02 13:00:00
Player 21889,Male,44,$,Card Type 104,Promotion 1000,150.00,150.00,1/2/2019 1:00:51 PM,2019-01-02 13:00:00
Player 5161,Male,58,$,Card Type 101,Promotion 1000,1.00,1.00,1/2/2019 1:01:29 PM,2019-01-02 13:00:00
Player 17259,Female,29,$,Card Type 103,Promotion 1000,6.00,6.00,1/2/2019 1:01:34 PM,2019-01-02 13:00:00
Player 19317,Male,46,$,Card Type 1,Promotion 1000,10.00,10.00,1/2/2019 1:01:57 PM,2019-01-02 13:00:00
Player 3782,Male,61,$,Card Type 101,Promotion 1000,2.00,2.00,1/2/2019 1:03:54 PM,2019-01-02 13:00:00
Player 12863,Female,59,$,Card Type 105,Promotion 1000,40.00,40.00,1/2/2019 1:08:48 PM,2019-01-02 13:00:00
Player 1590,Female,40,$,Card Type 102,Promotion 1000,27.00,27.00,1/2/2019 1:15:55 PM,2019-01-02 13:00:00
Player 17296,Male,32,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 1:18:54 PM,2019-01-02 13:00:00
Player 5821,Male,54,$,Card Type 101,Promotion 1000,5.00,5.00,1/2/2019 1:21:43 PM,2019-01-02 13:00:00
Player 10839,Male,Unknown,$,Card Type 1,Promotion 1004,25.00,0.00,1/2/2019 1:24:36 PM,2019-01-02 13:00:00
Player 10839,Male,Unknown,$,Card Type 1,Promotion 1004,25.00,0.00,1/2/2019 1:24:37 PM,2019-01-02 13:00:00
Player 10839,Male,Unknown,$,Card Type 1,Promotion 1004,25.00,0.00,1/2/2019 1:24:38 PM,2019-01-02 13:00:00
Player 10839,Male,Unknown,$,Card Type 1,Promotion 1004,25.00,0.00,1/2/2019 1:24:39 PM,2019-01-02 13:00:00
Player 2703,Male,43,$,Card Type 104,Promotion 1000,18.00,18.00,1/2/2019 1:31:33 PM,2019-01-02 13:00:00
Player 7081,Male,52,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 1:32:22 PM,2019-01-02 13:00:00
Player 1150,Male,60,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 1:40:21 PM,2019-01-02 13:00:00
Player 18002,Male,37,$,Card Type 105,Promotion 1004,25.00,0.00,1/2/2019 1:41:01 PM,2019-01-02 13:00:00
Player 18002,Male,37,$,Card Type 105,Promotion 1004,25.00,0.00,1/2/2019 1:41:02 PM,2019-01-02 13:00:00
Player 18002,Male,37,$,Card Type 105,Promotion 1004,25.00,0.00,1/2/2019 1:41:03 PM,2019-01-02 13:00:00
Player 18002,Male,37,$,Card Type 105,Promotion 1004,25.00,0.00,1/2/2019 1:41:05 PM,2019-01-02 13:00:00
Player 18002,Male,37,$,Card Type 105,Promotion 1004,25.00,0.00,1/2/2019 1:41:06 PM,2019-01-02 13:00:00
Player 16118,Female,50,$,Card Type 102,Promotion 1000,6.00,6.00,1/2/2019 1:44:38 PM,2019-01-02 13:00:00
Player 4526,Female,Unknown,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 1:45:33 PM,2019-01-02 13:00:00
Player 8280,Male,53,$,Card Type 102,Promotion 1000,2.00,2.00,1/2/2019 1:50:34 PM,2019-01-02 13:00:00
Player 21963,Male,35,$,Card Type 104,Promotion 1000,31.00,31.00,1/2/2019 1:55:01 PM,2019-01-02 13:00:00
Player 15119,Female,60,$,Card Type 102,Promotion 1000,2.00,2.00,1/2/2019 1:56:07 PM,2019-01-02 13:00:00
Player 3564,Male,77,$,Card Type 102,Promotion 1000,2.00,2.00,1/2/2019 1:59:51 PM,2019-01-02 13:00:00
Player 17799,Female,26,$,Card Type 101,Promotion 1000,2.00,2.00,1/2/2019 2:13:47 PM,2019-01-02 14:00:00
Player 2589,Male,67,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 2:17:19 PM,2019-01-02 14:00:00
Player 2591,Female,67,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 2:17:44 PM,2019-01-02 14:00:00
Player 11095,Male,55,$,Card Type 101,Promotion 1000,2.00,2.00,1/2/2019 2:17:50 PM,2019-01-02 14:00:00
Player 4450,Male,62,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 2:19:15 PM,2019-01-02 14:00:00
Player 18989,Male,39,$,Card Type 1,Promotion 1000,10.00,10.00,1/2/2019 2:20:56 PM,2019-01-02 14:00:00
Player 13196,Male,29,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 2:24:32 PM,2019-01-02 14:00:00
Player 7957,Male,50,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 2:30:13 PM,2019-01-02 14:00:00
Player 14813,Male,61,$,Card Type 103,Promotion 1000,69.00,69.00,1/2/2019 2:32:46 PM,2019-01-02 14:00:00
Player 14583,Male,44,$,Card Type 1,Promotion 1000,6.00,6.00,1/2/2019 2:39:24 PM,2019-01-02 14:00:00
Player 1159,Male,57,$,Card Type 102,Promotion 1000,1.00,1.00,1/2/2019 2:39:57 PM,2019-01-02 14:00:00
Player 1888,Male,58,$,Card Type 1,Promotion 1000,2.00,2.00,1/2/2019 2:41:46 PM,2019-01-02 14:00:00
Player 18112,Female,61,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 2:48:52 PM,2019-01-02 14:00:00
Player 6373,Female,65,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 2:49:35 PM,2019-01-02 14:00:00
Player 20450,Male,33,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 2:50:07 PM,2019-01-02 14:00:00
Player 16805,Female,55,$,Card Type 1,Promotion 1000,1.00,1.00,1/2/2019 2:54:20 PM,2019-01-02 14:00:00
Player 5355,Female,66,$,Card Type 102,Promotion 1000,9.00,9.00,1/2/2019 2:57:49 PM,2019-01-02 14:00:00
