Player Name,Player Gender,Player Years Old,Player Card Level,Item Ordered,Number Ordered,Item Cateogry,Bar Order Hour,Bar Order Date Exact,Order Total Dollars
Player 19142,Male,60,Card Type 102,Coca Cola,1,Platos Fuertes,2019-04-27 06:00:00,4/27/2019 6:31:45 AM,2.00
Player 19142,Male,60,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-04-27 20:00:00,4/27/2019 8:54:17 PM,0.05
Player 19142,Male,60,Card Type 102,Toña,1,Platos Fuertes,2019-04-28 11:00:00,4/28/2019 11:35:49 AM,2.50
Player 19142,Male,60,Card Type 102,Marlboro Rojo 1/2,1,Tabaco,2019-04-28 13:00:00,4/28/2019 1:16:10 PM,3.50
Player 2247,Male,74,Card Type 104,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-04-29 16:00:00,4/29/2019 4:36:29 PM,0.05
Player 19142,Male,60,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-04-30 10:00:00,4/30/2019 10:13:01 AM,0.05
Player 22335,Male,33,Card Type 1,Cerveza Sifon con Hielo Promo,2,PROMO CON ALCOHOL,2019-05-02 00:00:00,5/2/2019 12:10:12 AM,0.10
Player 1427,Female,64,Card Type 102,Te Canela Promo,2,PROMO SIN ALCOHOL,2019-05-20 22:00:00,5/20/2019 10:33:40 PM,0.04
Player 18308,Male,62,Card Type 101,Agua Botella,1,Platos Fuertes,2019-04-08 16:00:00,4/8/2019 4:32:39 PM,1.50
Player 15681,Male,49,Card Type 1,Toña,1,Platos Fuertes,2019-04-09 19:00:00,4/9/2019 7:35:58 PM,3.00
Player 5821,Male,54,Card Type 101,FDC 4y5 Años,1,Platos Fuertes,2019-04-10 18:00:00,4/10/2019 6:47:09 PM,2.00
Player 4536,Male,46,Card Type 102,L&M Blue Menthol 14 Pack,1,Tabaco,2019-04-17 02:00:00,4/17/2019 2:04:53 AM,2.00
Player 16118,Female,50,Card Type 102,Agua Botella,1,Platos Fuertes,2019-04-17 09:00:00,4/17/2019 9:52:23 AM,1.50
Player 4536,Male,46,Card Type 102,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-04-24 14:00:00,4/24/2019 2:11:01 PM,0.02
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-04-25 17:00:00,4/25/2019 5:58:12 PM,0.05
Player 5821,Male,54,Card Type 101,Toña,1,Platos Fuertes,2019-04-25 19:00:00,4/25/2019 7:01:24 PM,3.00
Player 4536,Male,46,Card Type 102,Fanta Roja Vaso Promo,1,PROMO SIN ALCOHOL,2019-04-26 18:00:00,4/26/2019 6:49:45 PM,0.02
Player 5821,Male,54,Card Type 101,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-04-27 18:00:00,4/27/2019 6:30:39 PM,0.02
Player 5572,Female,67,Card Type 102,Coca Cola,1,Platos Fuertes,2019-04-27 18:00:00,4/27/2019 6:50:11 PM,2.00
Player 5572,Female,67,Card Type 102,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-04-27 20:00:00,4/27/2019 8:17:14 PM,0.02
Player 4536,Male,46,Card Type 102,L&M Blue Menthol 14 Pack,1,Tabaco,2019-04-27 21:00:00,4/27/2019 9:51:16 PM,2.00
Player 4536,Male,46,Card Type 102,Agua Botella,1,Platos Fuertes,2019-04-28 07:00:00,4/28/2019 7:55:44 AM,1.50
Player 5821,Male,54,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-04-29 17:00:00,4/29/2019 5:53:35 PM,0.02
Player 4536,Male,46,Card Type 102,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-04-30 04:00:00,4/30/2019 4:42:59 AM,0.02
Player 4536,Male,46,Card Type 102,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-05-01 21:00:00,5/1/2019 9:42:57 PM,0.02
Player 1427,Female,64,Card Type 102,Premium,1,Platos Fuertes,2019-05-02 19:00:00,5/2/2019 7:45:54 PM,3.50
Player 4536,Male,46,Card Type 102,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-05-02 20:00:00,5/2/2019 8:23:07 PM,0.02
Player 22369,Female,42,Card Type 1,Agua Botella,1,Platos Fuertes,2019-05-03 11:00:00,5/3/2019 11:04:23 AM,1.50
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-03 11:00:00,5/3/2019 11:59:31 AM,0.05
Player 1427,Female,64,Card Type 102,Toña,1,Platos Fuertes,2019-05-03 13:00:00,5/3/2019 1:42:40 PM,3.00
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-03 14:00:00,5/3/2019 2:50:25 PM,0.05
Player 14063,Male,55,Card Type 103,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-03 19:00:00,5/3/2019 7:52:54 PM,0.05
Player 4536,Male,46,Card Type 102,Pupusas Palms,1,Platos Fuertes,2019-05-03 20:00:00,5/3/2019 8:30:30 PM,4.00
Player 5821,Male,54,Card Type 101,L&M Blue Menthol 14 Pack,1,Tabaco,2019-05-03 20:00:00,5/3/2019 8:46:18 PM,3.50
Player 2331,Female,44,Card Type 1,Coca-Cola Vaso Promo,3,PROMO SIN ALCOHOL,2019-05-04 00:00:00,5/4/2019 12:01:40 AM,0.06
Player 16118,Female,50,Card Type 102,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-05-04 13:00:00,5/4/2019 1:34:21 PM,0.02
Player 2331,Female,44,Card Type 1,Fanta Naranja Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-04 23:00:00,5/4/2019 11:59:31 PM,0.02
Player 1427,Female,64,Card Type 102,Toña,1,Platos Fuertes,2019-05-05 13:00:00,5/5/2019 1:59:27 PM,3.00
Player 1542,Female,83,Card Type 101,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-05-07 12:00:00,5/7/2019 12:15:49 PM,0.02
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-08 14:00:00,5/8/2019 2:09:03 PM,0.05
Player 5821,Male,54,Card Type 101,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-05-08 17:00:00,5/8/2019 5:39:58 PM,0.02
Player 4536,Male,46,Card Type 102,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-05-08 18:00:00,5/8/2019 6:56:47 PM,0.02
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-09 14:00:00,5/9/2019 2:10:51 PM,0.05
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-09 15:00:00,5/9/2019 3:26:17 PM,0.05
Player 14996,Male,47,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-09 17:00:00,5/9/2019 5:24:40 PM,0.02
Player 8708,Female,53,Card Type 103,L&M Blue Menthol 14 Pack,2,Tabaco,2019-03-13 21:00:00,3/13/2019 9:17:51 PM,4.00
Player 11484,Male,51,Card Type 105,Asados Palms,1,Platos Fuertes,2019-03-15 18:00:00,3/15/2019 6:01:34 PM,6.50
Player 11484,Male,51,Card Type 105,Dunhill Switch 1/2,2,Tabaco,2019-03-17 21:00:00,3/17/2019 9:39:42 PM,10.00
Player 2499,Male,63,Card Type 1,Sandwich de Jamon y Queso,1,Platos Fuertes,2019-03-18 14:00:00,3/18/2019 2:33:09 PM,4.50
Player 8926,Female,57,Card Type 105,Con Tajadas,1,Platos Fuertes,2019-03-22 17:00:00,3/22/2019 5:15:11 PM,46.70
Player 8926,Female,57,Card Type 105,Filete 3UP Golden,1,Platos Fuertes,2019-03-22 17:00:00,3/22/2019 5:15:11 PM,46.70
Player 8926,Female,57,Card Type 105,Pico de Gallo,1,Platos Fuertes,2019-03-22 17:00:00,3/22/2019 5:15:11 PM,46.70
Player 8926,Female,57,Card Type 105,Zservicio p llevar 5,2,Platos Fuertes,2019-03-22 17:00:00,3/22/2019 5:15:11 PM,46.70
Player 8926,Female,57,Card Type 105,Con Gallo Pinto,1,Platos Fuertes,2019-03-22 17:00:00,3/22/2019 5:15:11 PM,46.70
Player 8926,Female,57,Card Type 105,Club sandwich,1,Platos Fuertes,2019-03-22 17:00:00,3/22/2019 5:15:11 PM,46.70
Player 11484,Male,51,Card Type 105,Cafe Americano,1,Bebidas,2019-03-23 19:00:00,3/23/2019 7:56:06 PM,5.50
Player 11484,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-03-23 19:00:00,3/23/2019 7:56:06 PM,5.50
Player 1724,Male,53,Card Type 1,Coca Cola,1,Platos Fuertes,2019-03-25 16:00:00,3/25/2019 4:11:33 PM,2.00
Player 1399,Male,45,Card Type 105,Agua Botella,1,Platos Fuertes,2019-03-26 22:00:00,3/26/2019 10:20:21 PM,1.50
Player 11484,Male,51,Card Type 105,Cafe Americano,1,Bebidas,2019-04-20 22:00:00,4/20/2019 10:44:50 PM,4.00
Player 11484,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-04-25 18:00:00,4/25/2019 6:12:36 PM,1.50
Player 15903,Male,31,Card Type 1,Toña,1,Platos Fuertes,2019-04-25 20:00:00,4/25/2019 8:09:03 PM,3.00
Player 8708,Female,53,Card Type 103,Coca Cola,1,Platos Fuertes,2019-04-26 15:00:00,4/26/2019 3:46:10 PM,2.00
Player 11391,Male,44,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-04-26 20:00:00,4/26/2019 8:16:38 PM,0.02
Player 11391,Male,44,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-04-26 21:00:00,4/26/2019 9:43:24 PM,0.02
Player 8926,Female,57,Card Type 105,Pico de Gallo,1,Platos Fuertes,2019-04-27 11:00:00,4/27/2019 11:55:17 AM,9.00
Player 8926,Female,57,Card Type 105,Filete de Pollo,1,Platos Fuertes,2019-04-27 11:00:00,4/27/2019 11:55:17 AM,9.00
Player 8926,Female,57,Card Type 105,Con Vegetales,1,Platos Fuertes,2019-04-27 11:00:00,4/27/2019 11:55:17 AM,9.00
Player 8926,Female,57,Card Type 105,Con Ensalada,1,Platos Fuertes,2019-04-27 11:00:00,4/27/2019 11:55:17 AM,9.00
Player 11391,Male,44,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-04-27 17:00:00,4/27/2019 5:54:26 PM,0.02
Player 19365,Male,24,Card Type 1,Cerveza Sifon con Hielo Promo,2,PROMO CON ALCOHOL,2019-04-27 19:00:00,4/27/2019 7:44:05 PM,0.10
Player 19365,Male,24,Card Type 1,Cerveza Sifon con Hielo Promo,2,PROMO CON ALCOHOL,2019-04-27 20:00:00,4/27/2019 8:04:25 PM,0.10
Player 11391,Male,44,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-04-28 17:00:00,4/28/2019 5:37:50 PM,0.05
Player 8708,Female,53,Card Type 103,L&M Blue Menthol 14 Pack,2,Tabaco,2019-04-29 15:00:00,4/29/2019 3:16:07 PM,4.02
Player 8708,Female,53,Card Type 103,Cafe Negro con Cremora Promo,1,PROMO SIN ALCOHOL,2019-04-29 15:00:00,4/29/2019 3:16:07 PM,4.02
Player 2828,Male,42,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-04-30 02:00:00,4/30/2019 2:16:44 AM,0.02
Player 8708,Female,53,Card Type 103,Coca Cola,1,Platos Fuertes,2019-04-30 11:00:00,4/30/2019 11:33:57 AM,2.00
Player 7179,Female,54,Card Type 102,Agua Botella,1,Platos Fuertes,2019-04-30 13:00:00,4/30/2019 1:16:47 PM,1.50
Player 7179,Female,54,Card Type 102,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-04-30 14:00:00,4/30/2019 2:33:43 PM,0.02
Player 11391,Male,44,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-04-30 15:00:00,4/30/2019 3:06:03 PM,0.02
Player 11391,Male,44,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-04-30 19:00:00,4/30/2019 7:12:48 PM,0.02
Player 1399,Male,45,Card Type 105,Agua Botella,1,Platos Fuertes,2019-05-01 17:00:00,5/1/2019 5:10:07 PM,1.50
Player 11391,Male,44,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-01 18:00:00,5/1/2019 6:36:03 PM,0.02
Player 11484,Male,51,Card Type 105,Dunhill Switch 1/2,2,Tabaco,2019-05-01 19:00:00,5/1/2019 7:28:10 PM,14.00
Player 11484,Male,51,Card Type 105,Cafe Americano,1,Bebidas,2019-05-01 19:00:00,5/1/2019 7:28:10 PM,14.00
Player 9301,Female,53,Card Type 102,Tacos Mexicanos,1,Platos Fuertes,2019-05-01 20:00:00,5/1/2019 8:55:55 PM,6.00
Player 11484,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-05-02 23:00:00,5/2/2019 11:56:38 PM,1.50
Player 11484,Male,51,Card Type 105,Dunhill Switch 1/2,2,Tabaco,2019-05-03 00:00:00,5/3/2019 12:41:32 AM,10.00
Player 15810,Female,55,Card Type 101,Tostones con Queso,1,Platos Fuertes,2019-05-03 18:00:00,5/3/2019 6:59:49 PM,4.50
Player 7179,Female,54,Card Type 102,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-05-04 10:00:00,5/4/2019 10:26:18 AM,0.02
Player 7508,Male,44,Card Type 1,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-05-04 11:00:00,5/4/2019 11:21:50 AM,0.02
Player 11391,Male,44,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-04 22:00:00,5/4/2019 10:02:36 PM,0.02
Player 11484,Male,51,Card Type 105,Dunhill Switch 1/2,2,Tabaco,2019-05-04 22:00:00,5/4/2019 10:55:53 PM,10.00
Player 11484,Male,51,Card Type 105,Cafe Americano,1,Bebidas,2019-05-05 19:00:00,5/5/2019 7:12:41 PM,4.00
Player 1399,Male,45,Card Type 105,Agua Botella,1,Platos Fuertes,2019-05-06 19:00:00,5/6/2019 7:36:34 PM,1.50
Player 11391,Male,44,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-07 19:00:00,5/7/2019 7:29:03 PM,0.02
Player 11391,Male,44,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-07 20:00:00,5/7/2019 8:37:21 PM,0.02
Player 2024,Female,64,Card Type 1,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-05-09 10:00:00,5/9/2019 10:22:19 AM,0.02
Player 15728,Male,41,Card Type 1,Agua Botella,1,Platos Fuertes,2019-04-05 15:00:00,4/5/2019 3:04:06 PM,1.50
Player 11484,Male,51,Card Type 105,Cafe Americano,1,Bebidas,2019-04-05 16:00:00,4/5/2019 4:27:12 PM,4.00
Player 15728,Male,41,Card Type 1,Agua Botella,1,Platos Fuertes,2019-04-06 10:00:00,4/6/2019 10:27:46 AM,1.50
Player 8926,Female,57,Card Type 105,Filete de Pollo,1,Platos Fuertes,2019-04-06 13:00:00,4/6/2019 1:31:50 PM,10.00
Player 8926,Female,57,Card Type 105,Extra Vegetales,1,Platos Fuertes,2019-04-06 13:00:00,4/6/2019 1:31:50 PM,10.00
Player 8926,Female,57,Card Type 105,Pico de Gallo,1,Platos Fuertes,2019-04-06 13:00:00,4/6/2019 1:31:50 PM,10.00
Player 1506,Male,62,Card Type 1,Agua Botella,1,Platos Fuertes,2019-04-07 18:00:00,4/7/2019 6:49:48 PM,1.50
Player 11484,Male,51,Card Type 105,Tostones con Queso,1,Platos Fuertes,2019-04-07 19:00:00,4/7/2019 7:38:59 PM,4.50
Player 9301,Female,53,Card Type 102,Coca Cola,1,Platos Fuertes,2019-04-11 15:00:00,4/11/2019 3:30:14 PM,2.00
Player 13874,Female,43,Card Type 1,Toña,1,Platos Fuertes,2019-04-12 20:00:00,4/12/2019 8:31:20 PM,3.00
Player 1724,Male,53,Card Type 1,Marlboro Rojo 1/2,1,Tabaco,2019-04-12 20:00:00,4/12/2019 8:39:00 PM,3.50
Player 2056,Female,69,Card Type 101,Con Arroz,1,Platos Fuertes,2019-04-14 20:00:00,4/14/2019 8:13:47 PM,7.40
Player 2056,Female,69,Card Type 101,Con Tostones,1,Platos Fuertes,2019-04-14 20:00:00,4/14/2019 8:13:47 PM,7.40
Player 2056,Female,69,Card Type 101,Filete de Pollo,1,Platos Fuertes,2019-04-14 20:00:00,4/14/2019 8:13:47 PM,7.40
Player 11484,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-04-15 00:00:00,4/15/2019 12:35:11 AM,1.50
Player 1724,Male,53,Card Type 1,Toña,1,Platos Fuertes,2019-04-15 14:00:00,4/15/2019 2:14:22 PM,3.00
Player 13874,Female,43,Card Type 1,Toña,1,Platos Fuertes,2019-04-17 18:00:00,4/17/2019 6:14:05 PM,3.00
Player 12970,Male,53,Card Type 101,Toña,1,Platos Fuertes,2019-04-18 21:00:00,4/18/2019 9:37:27 PM,3.00
Player 11484,Male,51,Card Type 105,Dunhill Switch 1/2,2,Tabaco,2019-04-20 14:00:00,4/20/2019 2:55:20 PM,10.00
Player 11484,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-04-20 21:00:00,4/20/2019 9:22:29 PM,1.50
Player 2828,Male,42,Card Type 102,Con Tomate,1,Platos Fuertes,2019-04-21 00:00:00,4/21/2019 12:49:26 AM,8.00
Player 2828,Male,42,Card Type 102,Hamburguesa de Res,1,Platos Fuertes,2019-04-21 00:00:00,4/21/2019 12:49:26 AM,8.00
Player 2828,Male,42,Card Type 102,Con Queso Cheddar,1,Platos Fuertes,2019-04-21 00:00:00,4/21/2019 12:49:26 AM,8.00
Player 2828,Male,42,Card Type 102,Con Papas Chips,1,Platos Fuertes,2019-04-21 00:00:00,4/21/2019 12:49:26 AM,8.00
Player 2828,Male,42,Card Type 102,Con Pan Ajonjoli,1,Platos Fuertes,2019-04-21 00:00:00,4/21/2019 12:49:26 AM,8.00
Player 2828,Male,42,Card Type 102,Con Lechuga,1,Platos Fuertes,2019-04-21 00:00:00,4/21/2019 12:49:26 AM,8.00
Player 2828,Male,42,Card Type 102,Con Cebolla Blanca,1,Platos Fuertes,2019-04-21 00:00:00,4/21/2019 12:49:26 AM,8.00
Player 1399,Male,45,Card Type 105,Agua Botella,1,Platos Fuertes,2019-04-21 12:00:00,4/21/2019 12:22:10 PM,1.50
Player 11484,Male,51,Card Type 105,Semillas,1,Platos Fuertes,2019-04-21 23:00:00,4/21/2019 11:34:21 PM,2.50
Player 11391,Male,44,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-04-23 16:00:00,4/23/2019 4:09:57 PM,0.02
Player 2828,Male,42,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-04-27 01:00:00,4/27/2019 1:14:27 AM,0.02
Player 19365,Male,24,Card Type 1,Cerveza Sifon con Hielo Promo,3,PROMO CON ALCOHOL,2019-04-27 20:00:00,4/27/2019 8:22:35 PM,0.15
Player 15810,Female,55,Card Type 101,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-04-28 16:00:00,4/28/2019 4:50:39 PM,0.02
Player 11391,Male,44,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-04-28 18:00:00,4/28/2019 6:59:14 PM,0.05
Player 11391,Male,44,Card Type 101,Batido de Frutas,1,Platos Fuertes,2019-04-30 13:00:00,4/30/2019 1:58:39 PM,5.00
Player 11484,Male,51,Card Type 105,Dunhill Switch 1/2,2,Tabaco,2019-04-30 23:00:00,4/30/2019 11:10:51 PM,10.00
Player 11391,Male,44,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-01 14:00:00,5/1/2019 2:25:35 PM,0.02
Player 11484,Male,51,Card Type 105,Filete de Pollo,2,Platos Fuertes,2019-05-01 22:00:00,5/1/2019 10:00:57 PM,17.00
Player 11484,Male,51,Card Type 105,Extra Papas Fritas,1,Platos Fuertes,2019-05-01 22:00:00,5/1/2019 10:00:57 PM,17.00
Player 22487,Male,30,Card Type 1,Sprite Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-03 14:00:00,5/3/2019 2:26:54 PM,0.02
Player 15903,Male,31,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-03 19:00:00,5/3/2019 7:19:39 PM,0.05
Player 1399,Male,45,Card Type 105,Te Canela Promo,1,PROMO SIN ALCOHOL,2019-05-04 18:00:00,5/4/2019 6:27:12 PM,0.02
Player 11391,Male,44,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-05 00:00:00,5/5/2019 12:45:39 AM,0.05
Player 11484,Male,51,Card Type 105,Churrasco Tipico,1,Platos Fuertes,2019-03-23 19:00:00,3/23/2019 7:03:05 PM,14.50
Player 11484,Male,51,Card Type 105,Dunhill Switch 1/2,2,Tabaco,2019-03-23 19:00:00,3/23/2019 7:17:18 PM,10.00
Player 13674,Male,36,Card Type 1,Desayuno Tipico,1,Platos Fuertes,2019-03-28 10:00:00,3/28/2019 10:08:27 AM,4.00
Player 11484,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-03-30 23:00:00,3/30/2019 11:44:33 PM,1.50
Player 13531,Male,38,Card Type 1,Toña,1,Platos Fuertes,2019-03-31 11:00:00,3/31/2019 11:23:07 AM,3.00
Player 11484,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-04-02 21:00:00,4/2/2019 9:18:00 PM,1.50
Player 11484,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-04-03 21:00:00,4/3/2019 9:39:14 PM,1.50
