Player Name,Player Gender,Player Years Old,Player Card Level,Item Ordered,Number Ordered,Item Cateogry,Bar Order Hour,Bar Order Date Exact,Order Total Dollars
Player 2894,Male,58,Card Type 105,Empaque Free,1,Platos Fuertes,2019-01-02 00:00:00,1/2/2019 12:47:06 AM,14.50
Player 2894,Male,58,Card Type 105,Extra Salsa Varias,1,Platos Fuertes,2019-01-02 00:00:00,1/2/2019 12:47:06 AM,14.50
Player 2894,Male,58,Card Type 105,Con Papa Asada,1,Platos Fuertes,2019-01-02 00:00:00,1/2/2019 12:47:06 AM,14.50
Player 2894,Male,58,Card Type 105,Pinchos de Carne a la Parilla,1,Platos Fuertes,2019-01-02 00:00:00,1/2/2019 12:47:06 AM,14.50
Player 2894,Male,58,Card Type 105,Con Gallo Pinto,1,Platos Fuertes,2019-01-02 00:00:00,1/2/2019 12:47:06 AM,14.50
Player 1115,Male,50,Card Type 1,Pall Mall Rojo,1,Tabaco,2019-01-03 17:00:00,1/3/2019 5:44:59 PM,2.50
Player 2987,Female,59,Card Type 101,Coca Cola,1,Platos Fuertes,2019-01-03 19:00:00,1/3/2019 7:16:52 PM,2.00
Player 16655,Male,56,Card Type 102,Agua Botella,1,Platos Fuertes,2019-01-04 23:00:00,1/4/2019 11:16:05 PM,1.50
Player 1590,Female,40,Card Type 102,Dunhill Switch 1/2,1,Tabaco,2019-01-05 01:00:00,1/5/2019 1:21:30 AM,3.00
Player 2483,Female,44,Card Type 1,Toña,1,Platos Fuertes,2019-01-05 18:00:00,1/5/2019 6:39:51 PM,2.50
Player 12493,Male,46,Card Type 102,Toña,1,Platos Fuertes,2019-01-05 21:00:00,1/5/2019 9:21:12 PM,2.50
Player 1590,Female,40,Card Type 102,Dunhill Switch 1/2,1,Tabaco,2019-01-06 00:00:00,1/6/2019 12:30:10 AM,3.00
Player 2894,Male,58,Card Type 105,Extra Salsa Varias,1,Platos Fuertes,2019-01-06 00:00:00,1/6/2019 12:49:06 AM,1.00
Player 5934,Female,52,Card Type 105,Agua Botella,5,Platos Fuertes,2019-01-06 13:00:00,1/6/2019 1:06:50 PM,7.50
Player 2987,Female,59,Card Type 101,Toña,1,Platos Fuertes,2019-01-06 22:00:00,1/6/2019 10:25:29 PM,2.50
Player 14744,Female,47,Card Type 1,Coca Cola,1,Platos Fuertes,2019-01-07 10:00:00,1/7/2019 10:40:33 AM,2.00
Player 2894,Male,58,Card Type 105,Bombones de Pollo,2,Platos Fuertes,2019-01-08 00:00:00,1/8/2019 12:59:17 AM,22.00
Player 2894,Male,58,Card Type 105,Zservicio p llevar 5,1,Platos Fuertes,2019-01-08 00:00:00,1/8/2019 12:59:17 AM,22.00
Player 2894,Male,58,Card Type 105,Agua Botella,1,Platos Fuertes,2019-01-08 23:00:00,1/8/2019 11:54:17 PM,1.50
Player 3151,Female,46,Card Type 101,Agua Botella,1,Platos Fuertes,2019-01-10 19:00:00,1/10/2019 7:49:27 PM,1.50
Player 2894,Male,58,Card Type 105,Belmont Light 1/2,4,Tabaco,2019-01-11 02:00:00,1/11/2019 2:51:19 AM,28.50
Player 2894,Male,58,Card Type 105,Coca Cola,2,Platos Fuertes,2019-01-11 02:00:00,1/11/2019 2:51:19 AM,28.50
Player 2894,Male,58,Card Type 105,Toña,5,Platos Fuertes,2019-01-11 02:00:00,1/11/2019 2:51:19 AM,28.50
Player 2140,Female,44,Card Type 102,Toña,1,Platos Fuertes,2019-01-11 13:00:00,1/11/2019 1:19:19 PM,2.50
Player 2894,Male,58,Card Type 105,Dunhill Switch 1/2,4,Tabaco,2019-01-12 04:00:00,1/12/2019 4:41:48 AM,80.00
Player 2894,Male,58,Card Type 105,Agua Botella,2,Platos Fuertes,2019-01-12 04:00:00,1/12/2019 4:41:48 AM,80.00
Player 2894,Male,58,Card Type 105,Toña,2,Platos Fuertes,2019-01-12 04:00:00,1/12/2019 4:41:48 AM,80.00
Player 2894,Male,58,Card Type 105,Belmont Light 1/2,20,Tabaco,2019-01-12 04:00:00,1/12/2019 4:41:48 AM,80.00
Player 1590,Female,40,Card Type 102,Coca Cola,1,Platos Fuertes,2019-01-12 19:00:00,1/12/2019 7:42:43 PM,2.00
Player 2894,Male,58,Card Type 105,Toña,1,Platos Fuertes,2019-01-14 03:00:00,1/14/2019 3:29:03 AM,2.50
Player 2894,Male,58,Card Type 105,Agua Botella,1,Platos Fuertes,2019-01-14 03:00:00,1/14/2019 3:34:25 AM,30.50
Player 2894,Male,58,Card Type 105,Dunhill Switch 1/2,4,Tabaco,2019-01-14 03:00:00,1/14/2019 3:34:25 AM,30.50
Player 2894,Male,58,Card Type 105,Toña,2,Platos Fuertes,2019-01-14 03:00:00,1/14/2019 3:34:25 AM,30.50
Player 2894,Male,58,Card Type 105,Belmont Light 1/2,4,Tabaco,2019-01-14 03:00:00,1/14/2019 3:34:25 AM,30.50
Player 2987,Female,59,Card Type 101,Coca Cola,1,Platos Fuertes,2019-01-15 15:00:00,1/15/2019 3:54:09 PM,2.00
Player 3151,Female,46,Card Type 101,Agua Botella,1,Platos Fuertes,2019-01-15 19:00:00,1/15/2019 7:33:48 PM,1.50
Player 2894,Male,58,Card Type 105,Buffalo Wings,1,Platos Fuertes,2019-01-16 00:00:00,1/16/2019 12:42:26 AM,13.50
Player 12679,Male,56,Card Type 1,Toña,1,Platos Fuertes,2019-01-01 11:00:00,1/1/2019 11:43:54 AM,2.50
Player 6663,Male,46,Card Type 1,Toña,1,Platos Fuertes,2019-01-02 16:00:00,1/2/2019 4:35:06 PM,2.50
Player 1429,Male,54,Card Type 101,Belmont Light 1/2,1,Tabaco,2019-01-03 17:00:00,1/3/2019 5:39:07 PM,3.00
Player 1590,Female,40,Card Type 102,Dunhill Switch 1/2,1,Tabaco,2019-01-04 22:00:00,1/4/2019 10:32:25 PM,3.00
Player 2894,Male,58,Card Type 105,Alitas Empanizadas,2,Platos Fuertes,2019-01-04 23:00:00,1/4/2019 11:30:21 PM,17.00
Player 3151,Female,46,Card Type 101,Subs Palms,1,Platos Fuertes,2019-01-05 19:00:00,1/5/2019 7:16:59 PM,5.00
Player 1590,Female,40,Card Type 102,Coca Cola,1,Platos Fuertes,2019-01-05 21:00:00,1/5/2019 9:27:31 PM,2.00
Player 18470,Male,51,Card Type 105,Extra Papa Asada,1,Platos Fuertes,2019-01-02 23:00:00,1/2/2019 11:36:01 PM,58.60
Player 18470,Male,51,Card Type 105,Churrasco Tipico,2,Platos Fuertes,2019-01-02 23:00:00,1/2/2019 11:36:01 PM,58.60
Player 18470,Male,51,Card Type 105,Filete de Pollo,1,Platos Fuertes,2019-01-02 23:00:00,1/2/2019 11:36:01 PM,58.60
Player 18470,Male,51,Card Type 105,Con Arroz,1,Platos Fuertes,2019-01-02 23:00:00,1/2/2019 11:36:01 PM,58.60
Player 18470,Male,51,Card Type 105,Con Ensalada,1,Platos Fuertes,2019-01-02 23:00:00,1/2/2019 11:36:01 PM,58.60
Player 18470,Male,51,Card Type 105,Corona,4,Platos Fuertes,2019-01-02 23:00:00,1/2/2019 11:36:01 PM,58.60
Player 3276,Female,62,Card Type 1,Toña,1,Platos Fuertes,2019-01-03 15:00:00,1/3/2019 3:55:31 PM,2.50
Player 6570,Male,50,Card Type 104,Caballo bayo,1,Platos Fuertes,2019-01-03 18:00:00,1/3/2019 6:27:33 PM,5.00
Player 18470,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-01-05 00:00:00,1/5/2019 12:28:32 AM,1.50
Player 8935,Female,19,Card Type 111,Victoria Frost,1,Platos Fuertes,2019-01-05 13:00:00,1/5/2019 1:06:52 PM,2.00
Player 6570,Male,50,Card Type 104,Noche de Sopas,2,Platos Fuertes,2019-01-07 18:00:00,1/7/2019 6:34:39 PM,10.00
Player 21778,Male,40,Card Type 1,Whisky Chivas Regal 12,3,Platos Fuertes,2019-01-08 14:00:00,1/8/2019 2:11:47 PM,22.50
Player 21778,Male,40,Card Type 1,Agua Botella,1,Platos Fuertes,2019-01-08 14:00:00,1/8/2019 2:11:47 PM,22.50
Player 21889,Male,44,Card Type 104,Filete de Res,1,Platos Fuertes,2019-01-10 20:00:00,1/10/2019 8:10:56 PM,27.00
Player 21889,Male,44,Card Type 104,Sopa Udon,1,Platos Fuertes,2019-01-10 20:00:00,1/10/2019 8:10:56 PM,27.00
Player 18470,Male,51,Card Type 105,Coca Cola,1,Platos Fuertes,2019-01-11 16:00:00,1/11/2019 4:37:56 PM,2.00
Player 1129,Male,58,Card Type 104,Belmont Rojo 1/2,1,Tabaco,2019-01-11 19:00:00,1/11/2019 7:38:18 PM,3.00
Player 1129,Male,58,Card Type 104,Belmont Rojo 1/2,1,Tabaco,2019-01-11 22:00:00,1/11/2019 10:48:25 PM,3.00
Player 4630,Male,72,Card Type 1,Filete de Pollo,2,Platos Fuertes,2019-01-12 13:00:00,1/12/2019 1:18:48 PM,21.00
Player 4630,Male,72,Card Type 1,Extra Papas Fritas,2,Platos Fuertes,2019-01-12 13:00:00,1/12/2019 1:18:48 PM,21.00
Player 4630,Male,72,Card Type 1,Con Ensalada,2,Platos Fuertes,2019-01-12 13:00:00,1/12/2019 1:18:48 PM,21.00
Player 21596,Male,45,Card Type 103,Alitas Empanizadas,1,Platos Fuertes,2019-01-12 19:00:00,1/12/2019 7:05:56 PM,8.50
Player 3780,Male,69,Card Type 104,Con Lechuga,1,Platos Fuertes,2019-01-12 21:00:00,1/12/2019 9:44:22 PM,16.70
Player 3780,Male,69,Card Type 104,Con Pan Ajonjoli,1,Platos Fuertes,2019-01-12 21:00:00,1/12/2019 9:44:22 PM,16.70
Player 3780,Male,69,Card Type 104,Con Papas Fritas,1,Platos Fuertes,2019-01-12 21:00:00,1/12/2019 9:44:22 PM,16.70
Player 3780,Male,69,Card Type 104,Con Cebolla Blanca,1,Platos Fuertes,2019-01-12 21:00:00,1/12/2019 9:44:22 PM,16.70
Player 3780,Male,69,Card Type 104,Con Tomate,1,Platos Fuertes,2019-01-12 21:00:00,1/12/2019 9:44:22 PM,16.70
Player 3780,Male,69,Card Type 104,Hamburguesa de Res,1,Platos Fuertes,2019-01-12 21:00:00,1/12/2019 9:44:22 PM,16.70
Player 3780,Male,69,Card Type 104,Con Queso Cheddar,1,Platos Fuertes,2019-01-12 21:00:00,1/12/2019 9:44:22 PM,16.70
Player 3780,Male,69,Card Type 104,Con Ensalada,1,Platos Fuertes,2019-01-12 21:00:00,1/12/2019 9:44:22 PM,16.70
Player 3780,Male,69,Card Type 104,Con Arroz,1,Platos Fuertes,2019-01-12 21:00:00,1/12/2019 9:44:22 PM,16.70
Player 3780,Male,69,Card Type 104,Con Tostones,1,Platos Fuertes,2019-01-12 21:00:00,1/12/2019 9:44:22 PM,16.70
Player 3780,Male,69,Card Type 104,Filete de Pollo,1,Platos Fuertes,2019-01-12 21:00:00,1/12/2019 9:44:22 PM,16.70
Player 13347,Female,69,Card Type 1,Agua Botella,1,Platos Fuertes,2019-01-12 22:00:00,1/12/2019 10:38:48 PM,1.50
Player 5970,Female,68,Card Type 101,Agua Botella,1,Platos Fuertes,2019-01-15 09:00:00,1/15/2019 9:45:52 AM,1.50
Player 18470,Male,51,Card Type 105,Coca Cola,1,Platos Fuertes,2019-01-01 16:00:00,1/1/2019 4:06:22 PM,2.00
Player 18470,Male,51,Card Type 105,Zservicio p llevar 5,1,Platos Fuertes,2019-01-01 16:00:00,1/1/2019 4:31:45 PM,5.00
Player 15780,Male,29,Card Type 103,Toña,1,Platos Fuertes,2019-01-01 18:00:00,1/1/2019 6:10:22 PM,4.50
Player 15780,Male,29,Card Type 103,Victoria,1,Platos Fuertes,2019-01-01 18:00:00,1/1/2019 6:10:22 PM,4.50
Player 6570,Male,50,Card Type 104,Extra Vegetales,1,Platos Fuertes,2019-01-01 20:00:00,1/1/2019 8:25:50 PM,4.50
Player 6570,Male,50,Card Type 104,Toña,1,Platos Fuertes,2019-01-01 20:00:00,1/1/2019 8:25:50 PM,4.50
Player 5970,Female,68,Card Type 101,Agua Botella,1,Platos Fuertes,2019-01-02 06:00:00,1/2/2019 6:45:27 AM,1.50
Player 3276,Female,62,Card Type 1,Casino Blue,1,Platos Fuertes,2019-01-02 15:00:00,1/2/2019 3:26:23 PM,2.50
Player 3076,Male,52,Card Type 1,Toña,1,Platos Fuertes,2019-01-02 18:00:00,1/2/2019 6:01:43 PM,2.50
Player 15780,Male,29,Card Type 103,Agua Botella,1,Platos Fuertes,2019-01-02 21:00:00,1/2/2019 9:34:32 PM,1.50
Player 18470,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-01-03 00:00:00,1/3/2019 12:19:29 AM,13.50
Player 18470,Male,51,Card Type 105,Marlboro Rojo 1/2,4,Tabaco,2019-01-03 00:00:00,1/3/2019 12:19:29 AM,13.50
Player 8935,Female,19,Card Type 111,Premium,1,Platos Fuertes,2019-01-03 12:00:00,1/3/2019 12:52:38 PM,3.00
Player 14601,Female,28,Card Type 1,Coca Cola,1,Platos Fuertes,2019-01-03 13:00:00,1/3/2019 1:12:19 PM,2.00
Player 3276,Female,62,Card Type 1,Belmont Light 1/2,1,Tabaco,2019-01-03 17:00:00,1/3/2019 5:24:13 PM,3.00
Player 18470,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-01-05 00:00:00,1/5/2019 12:33:58 AM,1.50
Player 21596,Male,45,Card Type 103,Toña,1,Platos Fuertes,2019-01-06 16:00:00,1/6/2019 4:27:21 PM,2.50
Player 21889,Male,44,Card Type 104,Plato de Frutas,1,Desayunos,2019-01-06 21:00:00,1/6/2019 9:10:41 PM,5.50
Player 21889,Male,44,Card Type 104,Agua Botella,1,Platos Fuertes,2019-01-06 21:00:00,1/6/2019 9:10:41 PM,5.50
Player 6570,Male,50,Card Type 104,Batido de Frutas,1,Platos Fuertes,2019-01-08 17:00:00,1/8/2019 5:41:59 PM,5.00
Player 6570,Male,50,Card Type 104,Batido de Frutas,1,Platos Fuertes,2019-01-09 13:00:00,1/9/2019 1:33:29 PM,5.00
Player 21821,Male,60,Card Type 1,Copa Frontera,1,Platos Fuertes,2019-01-09 23:00:00,1/9/2019 11:46:07 PM,6.00
Player 19363,Male,54,Card Type 105,Dunhill Switch 1/2,5,Tabaco,2019-01-10 00:00:00,1/10/2019 12:13:45 AM,15.00
Player 18470,Male,51,Card Type 105,Pall Mall Boost Menthol,1,Tabaco,2019-01-11 17:00:00,1/11/2019 5:57:38 PM,2.50
Player 21596,Male,45,Card Type 103,Agua Botella,1,Platos Fuertes,2019-01-11 19:00:00,1/11/2019 7:35:04 PM,1.50
Player 3780,Male,69,Card Type 104,Copa de Helado FreChoVan,1,Platos Fuertes,2019-01-12 00:00:00,1/12/2019 12:43:01 AM,2.50
Player 17259,Female,29,Card Type 103,Coca Cola,2,Platos Fuertes,2019-01-13 13:00:00,1/13/2019 1:54:02 PM,4.00
Player 6570,Male,50,Card Type 104,Corona,1,Platos Fuertes,2019-01-13 16:00:00,1/13/2019 4:34:42 PM,5.00
Player 17709,Female,70,Card Type 1,Toña,1,Platos Fuertes,2019-01-14 00:00:00,1/14/2019 12:06:16 AM,2.50
Player 6570,Male,50,Card Type 104,Extra Vegetales,1,Platos Fuertes,2019-01-14 14:00:00,1/14/2019 2:04:58 PM,2.00
Player 8935,Female,19,Card Type 111,Premium,1,Platos Fuertes,2019-01-14 15:00:00,1/14/2019 3:17:18 PM,3.00
Player 18470,Male,51,Card Type 105,Filete de Pollo,1,Platos Fuertes,2019-01-15 19:00:00,1/15/2019 7:36:14 PM,15.10
Player 18470,Male,51,Card Type 105,Extra Papas Fritas,1,Platos Fuertes,2019-01-15 19:00:00,1/15/2019 7:36:14 PM,15.10
Player 18470,Male,51,Card Type 105,Zservicio p llevar 5,1,Platos Fuertes,2019-01-15 19:00:00,1/15/2019 7:36:14 PM,15.10
Player 18470,Male,51,Card Type 105,Con Arroz,1,Platos Fuertes,2019-01-15 19:00:00,1/15/2019 7:36:14 PM,15.10
Player 21596,Male,45,Card Type 103,Extra Vegetales,1,Platos Fuertes,2019-01-15 21:00:00,1/15/2019 9:23:09 PM,2.00
Player 21821,Male,60,Card Type 1,Extra Papas Fritas,1,Platos Fuertes,2019-01-16 14:00:00,1/16/2019 2:41:11 PM,29.60
Player 21821,Male,60,Card Type 1,Churrasco Tipico,1,Platos Fuertes,2019-01-16 14:00:00,1/16/2019 2:41:11 PM,29.60
Player 21821,Male,60,Card Type 1,Pinchos de Carne a la Parilla,1,Platos Fuertes,2019-01-16 14:00:00,1/16/2019 2:41:11 PM,29.60
Player 21821,Male,60,Card Type 1,Con Arroz,1,Platos Fuertes,2019-01-16 14:00:00,1/16/2019 2:41:11 PM,29.60
Player 1129,Male,58,Card Type 104,Coca Cola,1,Platos Fuertes,2019-01-16 18:00:00,1/16/2019 6:42:31 PM,2.00
Player 3780,Male,69,Card Type 104,Agua Botella,1,Platos Fuertes,2019-01-16 20:00:00,1/16/2019 8:26:31 PM,1.50
Player 5970,Female,68,Card Type 101,Agua Botella,1,Platos Fuertes,2019-01-18 10:00:00,1/18/2019 10:40:58 AM,1.50
Player 6570,Male,50,Card Type 104,Agua Botella,1,Platos Fuertes,2019-01-18 18:00:00,1/18/2019 6:29:50 PM,1.50
Player 15780,Male,29,Card Type 103,Toña,1,Platos Fuertes,2019-01-01 17:00:00,1/1/2019 5:19:37 PM,4.50
Player 15780,Male,29,Card Type 103,Victoria,1,Platos Fuertes,2019-01-01 17:00:00,1/1/2019 5:19:37 PM,4.50
Player 9528,Male,47,Card Type 102,Coca Cola,1,Platos Fuertes,2019-01-01 18:00:00,1/1/2019 6:44:36 PM,2.00
Player 21889,Male,44,Card Type 104,Marlboro Gold 1/2,10,Tabaco,2019-01-01 22:00:00,1/1/2019 10:34:19 PM,30.00
Player 15780,Male,29,Card Type 103,Whisky JW Rojo,1,Platos Fuertes,2019-01-02 19:00:00,1/2/2019 7:03:14 PM,4.00
Player 8935,Female,19,Card Type 111,Premium,1,Platos Fuertes,2019-01-03 12:00:00,1/3/2019 12:03:04 PM,3.00
Player 4516,Female,56,Card Type 1,Agua Botella,1,Platos Fuertes,2019-01-03 15:00:00,1/3/2019 3:57:56 PM,1.50
Player 16080,Male,48,Card Type 1,Victoria Frost,1,Platos Fuertes,2019-01-04 17:00:00,1/4/2019 5:33:56 PM,2.00
Player 8935,Female,19,Card Type 111,Victoria Frost,1,Platos Fuertes,2019-01-05 14:00:00,1/5/2019 2:40:33 PM,2.00
Player 8935,Female,19,Card Type 111,Subs Palms,1,Platos Fuertes,2019-01-05 20:00:00,1/5/2019 8:06:34 PM,5.00
Player 9528,Male,47,Card Type 102,Agua Botella,1,Platos Fuertes,2019-01-05 21:00:00,1/5/2019 9:24:43 PM,1.50
Player 22128,Male,31,Card Type 1,Toña,1,Platos Fuertes,2019-01-07 17:00:00,1/7/2019 5:30:40 PM,2.50
Player 18470,Male,51,Card Type 105,Agua Botella,1,Platos Fuertes,2019-01-09 16:00:00,1/9/2019 4:42:53 PM,1.50
Player 21596,Male,45,Card Type 103,Coca Cola,1,Platos Fuertes,2019-01-09 16:00:00,1/9/2019 4:47:47 PM,2.00
Player 18470,Male,51,Card Type 105,Churrasco Tipico,1,Platos Fuertes,2019-01-10 00:00:00,1/10/2019 12:48:23 AM,19.50
Player 18470,Male,51,Card Type 105,Zservicio p llevar 5,1,Platos Fuertes,2019-01-10 00:00:00,1/10/2019 12:48:23 AM,19.50
Player 18470,Male,51,Card Type 105,Coca Cola,2,Platos Fuertes,2019-01-10 00:00:00,1/10/2019 12:57:20 AM,4.00
Player 21596,Male,45,Card Type 103,Agua Botella,1,Platos Fuertes,2019-01-10 17:00:00,1/10/2019 5:20:03 PM,1.50
Player 8935,Female,19,Card Type 111,Copa de Helado FreChoVan,1,Platos Fuertes,2019-01-11 21:00:00,1/11/2019 9:31:26 PM,17.00
Player 8935,Female,19,Card Type 111,Tacos Mexicanos,1,Platos Fuertes,2019-01-11 21:00:00,1/11/2019 9:31:26 PM,17.00
Player 8935,Female,19,Card Type 111,Toña,4,Platos Fuertes,2019-01-11 21:00:00,1/11/2019 9:31:26 PM,17.00
Player 8935,Female,19,Card Type 111,Con Papa Asada,1,Platos Fuertes,2019-01-12 19:00:00,1/12/2019 7:26:38 PM,12.60
Player 8935,Female,19,Card Type 111,Con Arroz,1,Platos Fuertes,2019-01-12 19:00:00,1/12/2019 7:26:38 PM,12.60
Player 8935,Female,19,Card Type 111,Filete de Res,1,Platos Fuertes,2019-01-12 19:00:00,1/12/2019 7:26:38 PM,12.60
Player 3780,Male,69,Card Type 104,Agua Botella,1,Platos Fuertes,2019-01-13 01:00:00,1/13/2019 1:17:20 AM,1.50
Player 19363,Male,54,Card Type 105,Dunhill Switch 1/2,2,Tabaco,2019-01-13 13:00:00,1/13/2019 1:42:08 PM,6.00
Player 8935,Female,19,Card Type 111,Dunhill Switch 1/2,1,Tabaco,2019-01-14 08:00:00,1/14/2019 8:25:58 AM,3.00
Player 21821,Male,60,Card Type 1,Agua Botella,1,Platos Fuertes,2019-01-14 13:00:00,1/14/2019 1:42:33 PM,3.50
Player 21821,Male,60,Card Type 1,Coca Cola,1,Platos Fuertes,2019-01-14 13:00:00,1/14/2019 1:42:33 PM,3.50
Player 8935,Female,19,Card Type 111,Victoria Frost,1,Platos Fuertes,2019-01-14 14:00:00,1/14/2019 2:16:26 PM,2.00
Player 18470,Male,51,Card Type 105,Club sandwich,1,Platos Fuertes,2019-01-15 18:00:00,1/15/2019 6:15:00 PM,12.00
Player 3076,Male,52,Card Type 1,Agua Botella,1,Platos Fuertes,2019-01-16 15:00:00,1/16/2019 3:06:29 PM,1.50
Player 21821,Male,60,Card Type 1,Agua Botella,1,Platos Fuertes,2019-01-16 15:00:00,1/16/2019 3:22:43 PM,3.50
Player 21821,Male,60,Card Type 1,Coca Cola,1,Platos Fuertes,2019-01-16 15:00:00,1/16/2019 3:22:43 PM,3.50
Player 21889,Male,44,Card Type 104,Coca Cola Zero,1,Platos Fuertes,2019-01-16 22:00:00,1/16/2019 10:27:47 PM,2.00
