Player Name,Player Gender,Player Years Old,Player Card Level,Item Ordered,Number Ordered,Item Cateogry,Bar Order Hour,Bar Order Date Exact,Order Total Dollars
Player 2768,Female,43,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-07-16 08:00:00,7/16/2019 8:47:08 AM,0.02
Player 2768,Female,43,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-07-16 11:00:00,7/16/2019 11:05:52 AM,0.02
Player 4942,Male,55,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-07-18 00:00:00,7/18/2019 12:18:50 AM,0.05
Player 1287,Female,54,Card Type 1,Cafe Negro con Cremora Promo,1,PROMO SIN ALCOHOL,2019-07-20 00:00:00,7/20/2019 12:26:11 AM,0.02
Player 21886,Male,55,Card Type 1,Heiniken,1,Platos Fuertes,2019-07-21 01:00:00,7/21/2019 1:07:14 AM,5.00
Player 4942,Male,55,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-07-21 08:00:00,7/21/2019 8:17:18 AM,0.02
Player 4942,Male,55,Card Type 101,Coca-Cola Vaso Promo,2,PROMO SIN ALCOHOL,2019-07-23 18:00:00,7/23/2019 6:02:59 PM,0.04
Player 2768,Female,43,Card Type 1,Tostones con Queso,1,Platos Fuertes,2019-07-24 13:00:00,7/24/2019 1:30:24 PM,4.50
Player 10581,Male,49,Card Type 101,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-07-24 23:00:00,7/24/2019 11:42:49 PM,0.02
Player 4942,Male,55,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-07-25 00:00:00,7/25/2019 12:39:04 AM,0.02
Player 10581,Male,49,Card Type 101,Cafe Negro con Cremora Promo,1,PROMO SIN ALCOHOL,2019-07-25 06:00:00,7/25/2019 6:18:13 AM,0.02
Player 9947,Male,52,Card Type 105,Agua Botella,1,Platos Fuertes,2019-07-28 14:00:00,7/28/2019 2:48:23 PM,1.50
Player 9947,Male,52,Card Type 105,Agua Botella,1,Platos Fuertes,2019-07-28 16:00:00,7/28/2019 4:08:16 PM,1.50
Player 19437,Male,47,Card Type 1,Te Frio Ice Tea Promo,2,PROMO SIN ALCOHOL,2019-07-30 11:00:00,7/30/2019 11:25:54 AM,0.04
Player 15938,Male,58,Card Type 102,Cafe con Leche y Azucar Promo,2,PROMO SIN ALCOHOL,2019-07-31 19:00:00,7/31/2019 7:55:50 PM,0.50
Player 10581,Male,49,Card Type 101,L&M Blue Menthol 14 Pack,1,Tabaco,2019-08-01 08:00:00,8/1/2019 8:48:40 AM,3.50
Player 4942,Male,55,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-08-12 22:00:00,8/12/2019 10:31:07 PM,0.02
Player 19437,Male,47,Card Type 1,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-08-14 13:00:00,8/14/2019 1:48:18 PM,0.02
Player 4942,Male,55,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-08-22 21:00:00,8/22/2019 9:58:15 PM,0.02
Player 2232,Female,79,Card Type 104,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-08-23 19:00:00,8/23/2019 7:08:13 PM,0.02
Player 10581,Male,49,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-08-24 18:00:00,8/24/2019 6:04:33 PM,0.02
Player 21782,Male,63,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-07-24 18:00:00,7/24/2019 6:13:10 PM,0.05
Player 21749,Male,33,Card Type 1,Cerveza Sifon Preparada Promo,1,PROMO CON ALCOHOL,2019-07-24 20:00:00,7/24/2019 8:42:55 PM,0.10
Player 21749,Male,33,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-07-25 15:00:00,7/25/2019 3:52:41 PM,0.05
Player 12157,Male,52,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-07-25 23:00:00,7/25/2019 11:43:11 PM,0.05
Player 21749,Male,33,Card Type 1,Cerveza Sifon Preparada Promo,1,PROMO CON ALCOHOL,2019-07-26 00:00:00,7/26/2019 12:50:01 AM,0.10
Player 13393,Male,68,Card Type 101,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-07-26 23:00:00,7/26/2019 11:29:02 PM,0.02
Player 3516,Female,59,Card Type 102,Cafe con Leche y Azucar Promo,1,PROMO SIN ALCOHOL,2019-07-27 19:00:00,7/27/2019 7:24:22 PM,0.25
Player 11018,Male,39,Card Type 104,Jugo de Naranja Premium,1,Platos Fuertes,2019-07-27 22:00:00,7/27/2019 10:58:22 PM,0.40
Player 11018,Male,39,Card Type 104,Fanta Roja Vaso Promo,2,PROMO SIN ALCOHOL,2019-07-27 23:00:00,7/27/2019 11:37:43 PM,0.04
Player 1294,Male,50,Card Type 101,Dunhill Switch 1/2,2,Tabaco,2019-07-27 23:00:00,7/27/2019 11:50:40 PM,10.00
Player 13494,Male,69,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-07-28 21:00:00,7/28/2019 9:30:30 PM,0.05
Player 9782,Male,48,Card Type 105,Cappuccino,3,Platos Fuertes,2019-07-29 11:00:00,7/29/2019 11:34:35 AM,15.00
Player 21814,Male,34,Card Type 104,Agua Botella,2,Platos Fuertes,2019-08-01 01:00:00,8/1/2019 1:58:48 AM,3.02
Player 21814,Male,34,Card Type 104,Sprite Vaso Promo,1,PROMO SIN ALCOHOL,2019-08-01 01:00:00,8/1/2019 1:58:48 AM,3.02
Player 9782,Male,48,Card Type 105,Smirnoff Ice,1,Platos Fuertes,2019-08-01 05:00:00,8/1/2019 5:41:35 AM,6.00
Player 11018,Male,39,Card Type 104,Arroz Aguado Pollo,1,Platos Fuertes,2019-08-01 12:00:00,8/1/2019 12:38:58 PM,6.00
Player 21782,Male,63,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-08-01 14:00:00,8/1/2019 2:13:39 PM,0.05
Player 21782,Male,63,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-08-01 17:00:00,8/1/2019 5:41:37 PM,0.05
Player 21782,Male,63,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-08-01 19:00:00,8/1/2019 7:22:15 PM,0.05
Player 21782,Male,63,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-08-01 21:00:00,8/1/2019 9:41:58 PM,0.05
Player 9782,Male,48,Card Type 105,Agua Botella,1,Platos Fuertes,2019-08-01 23:00:00,8/1/2019 11:18:57 PM,1.50
Player 11018,Male,39,Card Type 104,Jugo de Naranja Premium,1,Platos Fuertes,2019-08-02 14:00:00,8/2/2019 2:30:35 PM,0.40
Player 22485,Female,64,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-08-03 00:00:00,8/3/2019 12:53:39 AM,0.02
Player 11018,Male,39,Card Type 104,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-08-03 21:00:00,8/3/2019 9:44:10 PM,0.05
Player 7177,Male,58,Card Type 101,Quesadillas,1,Platos Fuertes,2019-08-04 01:00:00,8/4/2019 1:55:29 AM,4.00
Player 1275,Male,41,Card Type 104,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-08-04 19:00:00,8/4/2019 7:58:28 PM,0.02
Player 7177,Male,58,Card Type 101,Filete de Pollo,1,Platos Fuertes,2019-08-06 22:00:00,8/6/2019 10:10:37 PM,7.70
Player 7177,Male,58,Card Type 101,Con Tostones,1,Platos Fuertes,2019-08-06 22:00:00,8/6/2019 10:10:37 PM,7.70
Player 7177,Male,58,Card Type 101,Con Ensalada,1,Platos Fuertes,2019-08-06 22:00:00,8/6/2019 10:10:37 PM,7.70
Player 7177,Male,58,Card Type 101,Extra Salsa Varias,1,Platos Fuertes,2019-08-06 22:00:00,8/6/2019 10:28:27 PM,1.00
Player 11018,Male,39,Card Type 104,Dunhill Switch 1/2,1,Tabaco,2019-08-07 05:00:00,8/7/2019 5:20:40 AM,5.00
Player 22485,Female,64,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-12 18:00:00,5/12/2019 6:44:19 PM,0.02
Player 11018,Male,39,Card Type 104,Fanta Naranja Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-14 20:00:00,5/14/2019 8:25:49 PM,0.02
Player 7595,Male,58,Card Type 102,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-05-15 13:00:00,5/15/2019 1:35:02 PM,0.02
Player 3915,Male,57,Card Type 103,Batido de Frutas,1,Platos Fuertes,2019-05-15 16:00:00,5/15/2019 4:39:27 PM,5.00
Player 1494,Male,60,Card Type 1,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-05-15 16:00:00,5/15/2019 4:56:32 PM,0.02
Player 1494,Male,60,Card Type 1,Coca Cola,1,Platos Fuertes,2019-05-15 17:00:00,5/15/2019 5:44:02 PM,2.00
Player 14470,Male,55,Card Type 105,Marlboro Rojo 1/2,1,Tabaco,2019-10-12 00:00:00,10/12/2019 12:47:23 AM,4.00
Player 21858,Male,43,Card Type 105,Agua Botella,2,Platos Fuertes,2019-10-12 20:00:00,10/12/2019 8:20:52 PM,3.00
Player 21858,Male,43,Card Type 105,Copa de Helado FreChoVan,1,Platos Fuertes,2019-10-12 21:00:00,10/12/2019 9:03:14 PM,11.50
Player 21858,Male,43,Card Type 105,Belmont Light 1/2,2,Tabaco,2019-10-12 21:00:00,10/12/2019 9:03:14 PM,11.50
Player 6431,Female,75,Card Type 101,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-10-13 18:00:00,10/13/2019 6:27:41 PM,0.25
Player 4476,Male,54,Card Type 103,Victoria Frost,1,Platos Fuertes,2019-10-14 22:00:00,10/14/2019 10:37:40 PM,2.00
Player 3893,Male,52,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-10-15 18:00:00,10/15/2019 6:38:55 PM,0.05
Player 16661,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-10-16 18:00:00,10/16/2019 6:32:52 PM,0.05
Player 14470,Male,55,Card Type 105,Plato de Frutas,2,Desayunos,2019-10-17 22:00:00,10/17/2019 10:22:17 PM,8.00
Player 14623,Female,27,Card Type 1,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-10-18 23:00:00,10/18/2019 11:24:02 PM,0.02
Player 7771,Male,58,Card Type 103,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-10-22 21:00:00,10/22/2019 9:49:32 PM,0.02
Player 6431,Female,75,Card Type 101,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-10-23 12:00:00,10/23/2019 12:47:54 PM,0.02
Player 4476,Male,54,Card Type 103,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-10-25 20:00:00,10/25/2019 8:21:29 PM,0.05
Player 16661,Male,61,Card Type 101,Victoria,1,Platos Fuertes,2019-10-25 23:00:00,10/25/2019 11:56:07 PM,3.00
Player 3893,Male,52,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-10-26 19:00:00,10/26/2019 7:14:32 PM,0.05
Player 7771,Male,58,Card Type 103,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-10-28 16:00:00,10/28/2019 4:34:50 PM,0.02
Player 11043,Male,31,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-10-28 17:00:00,10/28/2019 5:21:05 PM,0.05
Player 16661,Male,61,Card Type 101,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-10-30 19:00:00,10/30/2019 7:37:43 PM,0.05
Player 21756,Female,53,Card Type 102,Agua Botella,1,Platos Fuertes,2019-10-30 21:00:00,10/30/2019 9:28:42 PM,1.50
Player 5161,Male,58,Card Type 101,Soda Vaso Promo,1,PROMO SIN ALCOHOL,2019-10-31 16:00:00,10/31/2019 4:25:16 PM,0.02
Player 4476,Male,54,Card Type 103,Victoria Frost,1,Platos Fuertes,2019-10-31 19:00:00,10/31/2019 7:16:21 PM,2.00
Player 7771,Male,58,Card Type 103,Arroz Aguado Pollo,1,Platos Fuertes,2019-11-01 18:00:00,11/1/2019 6:49:40 PM,6.00
Player 16661,Male,61,Card Type 101,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-01 22:00:00,11/1/2019 10:19:39 PM,0.05
Player 5161,Male,58,Card Type 101,Soda Vaso Promo,1,PROMO SIN ALCOHOL,2019-11-06 15:00:00,11/6/2019 3:36:03 PM,0.02
Player 4476,Male,54,Card Type 103,Victoria Frost,1,Platos Fuertes,2019-11-06 20:00:00,11/6/2019 8:49:08 PM,2.00
Player 20388,Male,42,Card Type 102,Sopa Ramen,2,Platos Fuertes,2019-11-06 23:00:00,11/6/2019 11:30:51 PM,16.00
Player 16661,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-25 16:00:00,6/25/2019 4:09:31 PM,0.05
Player 16661,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-28 18:00:00,6/28/2019 6:20:12 PM,0.05
Player 14623,Female,27,Card Type 1,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-06-28 18:00:00,6/28/2019 6:58:03 PM,0.02
Player 16661,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-28 19:00:00,6/28/2019 7:14:15 PM,0.05
Player 14623,Female,27,Card Type 1,Sprite Vaso Promo,1,PROMO SIN ALCOHOL,2019-06-29 19:00:00,6/29/2019 7:03:32 PM,0.02
Player 16661,Male,61,Card Type 101,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-06-29 22:00:00,6/29/2019 10:30:27 PM,0.05
Player 7771,Male,58,Card Type 103,Soda Vaso Promo,1,PROMO SIN ALCOHOL,2019-06-30 02:00:00,6/30/2019 2:36:26 AM,0.02
Player 7771,Male,58,Card Type 103,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-06-30 18:00:00,6/30/2019 6:28:33 PM,0.02
Player 7771,Male,58,Card Type 103,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-07-01 01:00:00,7/1/2019 1:25:47 AM,0.02
Player 14470,Male,55,Card Type 105,Dunhill Switch 1/2,1,Tabaco,2019-07-02 22:00:00,7/2/2019 10:36:12 PM,5.00
Player 7771,Male,58,Card Type 103,Belmont Rojo 1/2,1,Tabaco,2019-07-04 00:00:00,7/4/2019 12:04:09 AM,4.50
Player 16661,Male,61,Card Type 101,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-07-05 21:00:00,7/5/2019 9:41:13 PM,0.05
Player 3277,Male,53,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-31 10:00:00,5/31/2019 10:42:29 AM,0.05
Player 2218,Male,60,Card Type 101,Cerveza Sifon Preparada Promo,1,PROMO CON ALCOHOL,2019-05-31 14:00:00,5/31/2019 2:41:20 PM,0.10
Player 1271,Male,56,Card Type 1,Sprite Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-31 23:00:00,5/31/2019 11:06:06 PM,0.02
Player 1605,Male,52,Card Type 1,Toña,1,Platos Fuertes,2019-06-01 10:00:00,6/1/2019 10:37:09 AM,3.00
Player 1605,Male,52,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-01 11:00:00,6/1/2019 11:41:13 AM,0.05
Player 21927,Male,40,Card Type 1,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-06-05 10:00:00,6/5/2019 10:39:20 AM,0.02
Player 10906,Male,61,Card Type 102,Victoria Frost,1,Platos Fuertes,2019-06-07 17:00:00,6/7/2019 5:15:56 PM,2.50
Player 2218,Male,60,Card Type 101,Cerveza Sifon Preparada Promo,1,PROMO CON ALCOHOL,2019-06-08 13:00:00,6/8/2019 1:09:26 PM,0.10
Player 9102,Male,36,Card Type 1,Agua Botella,1,Platos Fuertes,2019-06-10 13:00:00,6/10/2019 1:51:31 PM,1.50
Player 1605,Male,52,Card Type 1,Toña,1,Platos Fuertes,2019-06-11 17:00:00,6/11/2019 5:44:00 PM,3.00
Player 10906,Male,61,Card Type 102,Toña,1,Platos Fuertes,2019-06-12 20:00:00,6/12/2019 8:19:57 PM,3.00
Player 9102,Male,36,Card Type 1,L&M Blue Menthol 14 Pack,1,Tabaco,2019-06-14 12:00:00,6/14/2019 12:31:42 PM,3.50
Player 1605,Male,52,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-14 19:00:00,6/14/2019 7:05:41 PM,0.05
Player 3277,Male,53,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-15 00:00:00,6/15/2019 12:19:41 AM,0.05
Player 2218,Male,60,Card Type 101,Cerveza Sifon Preparada Promo,1,PROMO CON ALCOHOL,2019-06-17 13:00:00,6/17/2019 1:11:58 PM,0.10
Player 1605,Male,52,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-19 19:00:00,6/19/2019 7:02:28 PM,0.05
Player 9102,Male,36,Card Type 1,Agua Botella,1,Platos Fuertes,2019-06-21 10:00:00,6/21/2019 10:15:15 AM,1.50
Player 19357,Male,63,Card Type 1,Agua Botella,2,Platos Fuertes,2019-06-21 11:00:00,6/21/2019 11:34:27 AM,3.00
Player 2218,Male,60,Card Type 101,Cerveza Sifon Preparada Promo,1,PROMO CON ALCOHOL,2019-06-21 13:00:00,6/21/2019 1:57:45 PM,0.10
Player 22504,Male,31,Card Type 104,Coca Cola,2,Platos Fuertes,2019-06-21 14:00:00,6/21/2019 2:33:39 PM,4.00
Player 12903,Female,78,Card Type 101,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-06-21 19:00:00,6/21/2019 7:14:37 PM,0.02
Player 2218,Male,60,Card Type 101,Premium,1,Platos Fuertes,2019-06-22 11:00:00,6/22/2019 11:31:21 AM,3.50
Player 22640,Male,31,Card Type 103,Coca Cola,1,Platos Fuertes,2019-06-22 12:00:00,6/22/2019 12:34:34 PM,11.50
Player 22640,Male,31,Card Type 103,Agua Botella,1,Platos Fuertes,2019-06-22 12:00:00,6/22/2019 12:34:34 PM,11.50
Player 22640,Male,31,Card Type 103,Marlboro Gold 1/2,2,Tabaco,2019-06-22 12:00:00,6/22/2019 12:34:34 PM,11.50
Player 2218,Male,60,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-06-24 10:00:00,6/24/2019 10:16:23 AM,0.02
Player 22504,Male,31,Card Type 104,Agua Botella,2,Platos Fuertes,2019-06-24 18:00:00,6/24/2019 6:03:22 PM,3.00
Player 3522,Female,51,Card Type 1,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-06-24 18:00:00,6/24/2019 6:23:47 PM,0.02
Player 1605,Male,52,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-25 18:00:00,6/25/2019 6:35:53 PM,0.05
Player 1607,Male,46,Card Type 1,Coca Cola,1,Platos Fuertes,2019-06-26 04:00:00,6/26/2019 4:57:48 AM,2.00
Player 2218,Male,60,Card Type 101,Cerveza Sifon Preparada Promo,1,PROMO CON ALCOHOL,2019-07-15 12:00:00,7/15/2019 12:34:52 PM,0.10
Player 18521,Male,60,Card Type 1,Cafe con Leche y Azucar Promo,1,PROMO SIN ALCOHOL,2019-07-16 13:00:00,7/16/2019 1:21:08 PM,0.25
Player 5519,Male,78,Card Type 1,Copa de Helado FreChoVan,1,Platos Fuertes,2019-07-17 15:00:00,7/17/2019 3:45:30 PM,2.50
Player 22504,Male,31,Card Type 104,Coca Cola,1,Platos Fuertes,2019-07-19 20:00:00,7/19/2019 8:42:36 PM,2.00
Player 2484,Male,39,Card Type 1,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-07-19 23:00:00,7/19/2019 11:19:37 PM,0.25
Player 1607,Male,46,Card Type 1,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-07-20 04:00:00,7/20/2019 4:21:37 AM,0.02
Player 22640,Male,31,Card Type 103,Agua Botella,2,Platos Fuertes,2019-07-21 14:00:00,7/21/2019 2:35:14 PM,3.00
Player 22640,Male,31,Card Type 103,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-07-21 20:00:00,7/21/2019 8:16:17 PM,3.02
Player 19711,Male,46,Card Type 105,Red Bull,1,Platos Fuertes,2019-07-13 00:00:00,7/13/2019 12:52:51 AM,8.00
Player 15799,Male,53,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-07-13 11:00:00,7/13/2019 11:35:07 AM,0.02
Player 20243,Male,25,Card Type 105,Marlboro Rojo 1/2,2,Tabaco,2019-07-13 13:00:00,7/13/2019 1:22:33 PM,8.00
Player 20243,Male,25,Card Type 105,Toña,2,Platos Fuertes,2019-07-13 14:00:00,7/13/2019 2:58:36 PM,6.00
Player 1828,Male,62,Card Type 103,FDC 12 Años,2,Platos Fuertes,2019-07-13 21:00:00,7/13/2019 9:33:52 PM,16.00
Player 20243,Male,25,Card Type 105,Toña,1,Platos Fuertes,2019-07-13 22:00:00,7/13/2019 10:33:19 PM,3.00
Player 1509,Female,59,Card Type 1,Cafe Negro con Cremora Promo,1,PROMO SIN ALCOHOL,2019-07-13 23:00:00,7/13/2019 11:35:16 PM,0.02
Player 12056,Male,48,Card Type 101,Whisky Chivas Regal 12,2,Platos Fuertes,2019-07-14 00:00:00,7/14/2019 12:12:56 AM,18.00
Player 21783,Female,62,Card Type 102,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-07-14 02:00:00,7/14/2019 2:14:58 AM,0.27
Player 21783,Female,62,Card Type 102,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-07-14 02:00:00,7/14/2019 2:14:58 AM,0.27
Player 12056,Male,48,Card Type 101,Whisky Chivas Regal 12,1,Platos Fuertes,2019-07-14 03:00:00,7/14/2019 3:29:30 AM,12.00
Player 12056,Male,48,Card Type 101,Toña,1,Platos Fuertes,2019-07-14 03:00:00,7/14/2019 3:29:30 AM,12.00
Player 7543,Male,58,Card Type 101,Soda Vaso Promo,1,PROMO SIN ALCOHOL,2019-07-14 11:00:00,7/14/2019 11:37:49 AM,0.02
Player 15799,Male,53,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-07-15 17:00:00,7/15/2019 5:07:48 PM,0.05
Player 15799,Male,53,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-07-15 17:00:00,7/15/2019 5:45:46 PM,0.05
