Player Name,Player Gender,Player Years Old,Player Card Level,Item Ordered,Number Ordered,Item Cateogry,Bar Order Hour,Bar Order Date Exact,Order Total Dollars
Player 18276,Male,26,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-19 11:00:00,11/19/2019 11:30:55 AM,0.05
Player 1530,Female,87,Card Type 101,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-11-19 20:00:00,11/19/2019 8:36:02 PM,0.02
Player 1530,Female,87,Card Type 101,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-11-19 22:00:00,11/19/2019 10:28:48 PM,0.02
Player 18276,Male,26,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-11-21 10:00:00,11/21/2019 10:16:58 AM,0.05
Player 8880,Male,64,Card Type 1,Fanta Naranja Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-09 19:00:00,9/9/2019 7:55:21 PM,0.02
Player 19711,Male,46,Card Type 105,Agua Botella,1,Platos Fuertes,2019-09-09 23:00:00,9/9/2019 11:34:28 PM,1.50
Player 15799,Male,53,Card Type 1,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-09-10 16:00:00,9/10/2019 4:02:30 PM,0.02
Player 17640,Male,53,Card Type 1,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-09-10 20:00:00,9/10/2019 8:43:41 PM,0.02
Player 22869,Female,71,Card Type 101,Fanta Roja Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-11 15:00:00,9/11/2019 3:27:48 PM,0.02
Player 21783,Female,62,Card Type 102,Copa de Helado FreChoVan,1,Platos Fuertes,2019-09-11 20:00:00,9/11/2019 8:21:25 PM,2.50
Player 7543,Male,58,Card Type 101,Soda Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-12 16:00:00,9/12/2019 4:58:54 PM,0.02
Player 17640,Male,53,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-09-12 17:00:00,9/12/2019 5:33:08 PM,0.05
Player 22669,Female,26,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-09-12 23:00:00,9/12/2019 11:06:00 PM,0.05
Player 20243,Male,25,Card Type 105,Toña,1,Platos Fuertes,2019-09-14 14:00:00,9/14/2019 2:12:19 PM,3.00
Player 20243,Male,25,Card Type 105,Toña,1,Platos Fuertes,2019-09-14 20:00:00,9/14/2019 8:43:08 PM,3.00
Player 1828,Male,62,Card Type 103,Coca Cola,1,Platos Fuertes,2019-09-15 20:00:00,9/15/2019 8:27:41 PM,2.02
Player 1828,Male,62,Card Type 103,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-09-15 20:00:00,9/15/2019 8:27:41 PM,2.02
Player 7543,Male,58,Card Type 101,Soda Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-16 11:00:00,9/16/2019 11:10:45 AM,0.02
Player 1660,Male,59,Card Type 102,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-09-16 18:00:00,9/16/2019 6:54:15 PM,0.02
Player 1660,Male,59,Card Type 102,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-09-16 20:00:00,9/16/2019 8:59:18 PM,0.02
Player 11720,Female,51,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-17 11:00:00,9/17/2019 11:47:41 AM,0.04
Player 11720,Female,51,Card Type 1,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-09-17 11:00:00,9/17/2019 11:47:41 AM,0.04
Player 11720,Female,51,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-17 12:00:00,9/17/2019 12:44:48 PM,0.02
Player 17640,Male,53,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-09-17 15:00:00,9/17/2019 3:22:43 PM,0.05
Player 7543,Male,58,Card Type 101,Soda Vaso Promo,1,PROMO SIN ALCOHOL,2019-10-12 20:00:00,10/12/2019 8:51:24 PM,0.02
Player 22820,Male,52,Card Type 101,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-10-14 13:00:00,10/14/2019 1:13:27 PM,0.02
Player 2281,Male,67,Card Type 1,Sprite Vaso Promo,1,PROMO SIN ALCOHOL,2019-10-14 16:00:00,10/14/2019 4:25:05 PM,0.02
Player 7962,Female,38,Card Type 102,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-10-16 20:00:00,10/16/2019 8:22:28 PM,0.02
Player 21783,Female,62,Card Type 102,Te Frio Ice Tea Promo,2,PROMO SIN ALCOHOL,2019-10-17 12:00:00,10/17/2019 12:33:34 PM,0.04
Player 22820,Male,52,Card Type 101,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-10-17 13:00:00,10/17/2019 1:52:07 PM,0.02
Player 17640,Male,53,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-10-17 15:00:00,10/17/2019 3:14:18 PM,0.02
Player 17640,Male,53,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-10-20 20:00:00,10/20/2019 8:24:45 PM,0.05
Player 17640,Male,53,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-10-20 23:00:00,10/20/2019 11:36:20 PM,0.05
Player 17640,Male,53,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-10-21 12:00:00,10/21/2019 12:03:17 PM,0.05
Player 19711,Male,46,Card Type 105,Toña,1,Platos Fuertes,2019-10-23 19:00:00,10/23/2019 7:47:11 PM,3.00
Player 17640,Male,53,Card Type 1,Cerveza Sifon Preparada Promo,1,PROMO CON ALCOHOL,2019-10-24 18:00:00,10/24/2019 6:43:59 PM,0.10
Player 17640,Male,53,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-10-24 19:00:00,10/24/2019 7:12:07 PM,0.05
Player 1660,Male,59,Card Type 102,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-10-24 20:00:00,10/24/2019 8:07:49 PM,0.02
Player 1660,Male,59,Card Type 102,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-10-25 18:00:00,10/25/2019 6:28:33 PM,0.02
Player 1392,Male,76,Card Type 101,Cerveza Sifon Sin Hieo Promo,3,PROMO CON ALCOHOL,2019-10-26 14:00:00,10/26/2019 2:56:21 PM,0.15
Player 22266,Male,30,Card Type 1,Belmont Light 1/2,1,Tabaco,2019-10-27 00:00:00,10/27/2019 12:12:46 AM,4.50
Player 8646,Male,53,Card Type 1,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-10-25 17:00:00,10/25/2019 5:25:10 PM,0.04
Player 8646,Male,53,Card Type 1,Cafe Negro con Cremora Promo,1,PROMO SIN ALCOHOL,2019-10-25 17:00:00,10/25/2019 5:25:10 PM,0.04
Player 3516,Female,59,Card Type 102,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-10-25 22:00:00,10/25/2019 10:20:05 PM,0.02
Player 15048,Male,66,Card Type 1,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-10-29 16:00:00,10/29/2019 4:50:43 PM,0.02
Player 21782,Male,63,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-10-30 14:00:00,10/30/2019 2:33:49 PM,0.05
Player 15048,Male,66,Card Type 1,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-10-30 16:00:00,10/30/2019 4:49:09 PM,0.02
Player 12707,Male,58,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-01 18:00:00,11/1/2019 6:46:13 PM,0.05
Player 9782,Male,48,Card Type 105,Churrasco Tipico,1,Platos Fuertes,2019-11-02 16:00:00,11/2/2019 4:08:23 PM,14.50
Player 3516,Female,59,Card Type 102,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-11-04 07:00:00,11/4/2019 7:44:39 AM,0.02
Player 9782,Male,48,Card Type 105,Agua Botella,1,Platos Fuertes,2019-11-05 00:00:00,11/5/2019 12:42:34 AM,1.50
Player 11436,Male,45,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-11-06 16:00:00,11/6/2019 4:41:53 PM,0.02
Player 11018,Male,39,Card Type 104,Coca Cola,1,Platos Fuertes,2019-11-07 03:00:00,11/7/2019 3:07:58 AM,2.00
Player 3516,Female,59,Card Type 102,Marlboro Gold 1/2,1,Tabaco,2019-11-07 07:00:00,11/7/2019 7:43:59 AM,4.00
Player 12707,Male,58,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-07 17:00:00,11/7/2019 5:33:29 PM,0.05
Player 18709,Male,49,Card Type 101,Jugo de Naranja Premium,1,Platos Fuertes,2019-11-11 15:00:00,11/11/2019 3:02:08 PM,0.40
Player 6374,Female,46,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-11-11 18:00:00,11/11/2019 6:10:31 PM,0.02
Player 11018,Male,39,Card Type 104,Belmont Light 1/2,1,Tabaco,2019-11-11 22:00:00,11/11/2019 10:44:14 PM,4.50
Player 9782,Male,48,Card Type 105,Limonada,1,Platos Fuertes,2019-11-13 15:00:00,11/13/2019 3:51:08 PM,3.00
Player 8646,Male,53,Card Type 1,Fanta Naranja Vaso Promo,2,PROMO SIN ALCOHOL,2019-11-13 19:00:00,11/13/2019 7:31:35 PM,0.04
Player 9782,Male,48,Card Type 105,Belmont Light 1/2,2,Tabaco,2019-11-14 15:00:00,11/14/2019 3:50:42 PM,9.00
Player 11018,Male,39,Card Type 104,Fanta Naranja Vaso Promo,1,PROMO SIN ALCOHOL,2019-11-14 18:00:00,11/14/2019 6:48:35 PM,0.02
Player 13008,Female,75,Card Type 105,Filete de Pollo,1,Platos Fuertes,2019-11-15 21:00:00,11/15/2019 9:25:12 PM,10.80
Player 13008,Female,75,Card Type 105,Con Tostones,1,Platos Fuertes,2019-11-15 21:00:00,11/15/2019 9:25:12 PM,10.80
Player 13008,Female,75,Card Type 105,Extra Ensalada,1,Platos Fuertes,2019-11-15 21:00:00,11/15/2019 9:25:12 PM,10.80
Player 13008,Female,75,Card Type 105,Jugo de Naranja Premium,1,Platos Fuertes,2019-11-15 21:00:00,11/15/2019 9:25:12 PM,10.80
Player 7595,Male,58,Card Type 102,Pall Mall Azul,1,Tabaco,2019-08-07 14:00:00,8/7/2019 2:28:50 PM,4.50
Player 21782,Male,63,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-08-07 15:00:00,8/7/2019 3:39:55 PM,0.05
Player 13494,Male,69,Card Type 1,Te Menta Promo,1,PROMO SIN ALCOHOL,2019-08-07 18:00:00,8/7/2019 6:41:07 PM,0.02
Player 7177,Male,58,Card Type 101,Te Frio Ice Tea Promo,3,PROMO SIN ALCOHOL,2019-08-07 22:00:00,8/7/2019 10:23:11 PM,0.06
Player 9782,Male,48,Card Type 105,Dunhill Switch 1/2,1,Tabaco,2019-08-07 22:00:00,8/7/2019 10:24:34 PM,11.00
Player 9782,Male,48,Card Type 105,Limonada,2,Platos Fuertes,2019-08-07 22:00:00,8/7/2019 10:24:34 PM,11.00
Player 13008,Female,75,Card Type 105,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-08-10 00:00:00,8/10/2019 12:25:55 AM,0.02
Player 1275,Male,41,Card Type 104,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-08-10 00:00:00,8/10/2019 12:27:55 AM,0.02
Player 15866,Male,47,Card Type 1,Agua Botella,1,Platos Fuertes,2019-08-10 19:00:00,8/10/2019 7:55:13 PM,1.50
Player 13494,Male,69,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-08-11 18:00:00,8/11/2019 6:42:13 PM,0.05
Player 13008,Female,75,Card Type 105,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-08-12 12:00:00,8/12/2019 12:02:03 PM,0.25
Player 9782,Male,48,Card Type 105,Limonada,1,Platos Fuertes,2019-08-12 22:00:00,8/12/2019 10:09:26 PM,3.00
Player 13008,Female,75,Card Type 105,Cafe con Leche Promo,2,PROMO SIN ALCOHOL,2019-08-13 09:00:00,8/13/2019 9:42:40 AM,0.52
Player 2894,Male,58,Card Type 105,FDC 4y5 Años,2,Platos Fuertes,2019-11-30 00:00:00,11/30/2019 12:50:48 AM,4.00
Player 2140,Female,44,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-11-30 18:00:00,11/30/2019 6:14:23 PM,0.05
Player 22214,Male,28,Card Type 105,Agua Botella,1,Platos Fuertes,2019-11-30 18:00:00,11/30/2019 6:39:28 PM,1.50
Player 1429,Male,54,Card Type 101,Soda Vaso Promo,1,PROMO SIN ALCOHOL,2019-11-30 18:00:00,11/30/2019 6:51:22 PM,0.02
Player 22214,Male,28,Card Type 105,Toña,1,Platos Fuertes,2019-11-30 21:00:00,11/30/2019 9:54:36 PM,3.00
Player 1590,Female,40,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-11-30 22:00:00,11/30/2019 10:35:10 PM,0.02
Player 1590,Female,40,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-12-01 00:00:00,12/1/2019 12:33:39 AM,0.02
Player 18059,Male,49,Card Type 101,Con Arroz,1,Platos Fuertes,2019-12-01 23:00:00,12/1/2019 11:30:54 PM,9.40
Player 18059,Male,49,Card Type 101,Con Tostones,1,Platos Fuertes,2019-12-01 23:00:00,12/1/2019 11:30:54 PM,9.40
Player 18059,Male,49,Card Type 101,Filete de Pollo,1,Platos Fuertes,2019-12-01 23:00:00,12/1/2019 11:30:54 PM,9.40
Player 18059,Male,49,Card Type 101,Extra Ensalada,1,Platos Fuertes,2019-12-01 23:00:00,12/1/2019 11:30:54 PM,9.40
Player 18202,Male,40,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-12-02 13:00:00,12/2/2019 1:56:25 PM,0.05
Player 22214,Male,28,Card Type 105,Agua Botella,1,Platos Fuertes,2019-12-03 15:00:00,12/3/2019 3:11:40 PM,1.50
Player 5934,Female,52,Card Type 105,Agua Botella,1,Platos Fuertes,2019-12-03 15:00:00,12/3/2019 3:43:31 PM,4.00
Player 5934,Female,52,Card Type 105,Semillas,1,Platos Fuertes,2019-12-03 15:00:00,12/3/2019 3:43:31 PM,4.00
Player 4230,Male,39,Card Type 101,Agua Botella,1,Platos Fuertes,2019-12-03 16:00:00,12/3/2019 4:59:49 PM,1.52
Player 4230,Male,39,Card Type 101,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-12-03 16:00:00,12/3/2019 4:59:49 PM,1.52
Player 22214,Male,28,Card Type 105,Taco Lovers,1,Platos Fuertes,2019-12-03 20:00:00,12/3/2019 8:43:17 PM,3.00
Player 2894,Male,58,Card Type 105,Belmont Light 1/2,20,Tabaco,2019-12-04 03:00:00,12/4/2019 3:03:12 AM,90.00
Player 2140,Female,44,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-12-04 16:00:00,12/4/2019 4:50:06 PM,0.02
Player 12679,Male,56,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-12-04 18:00:00,12/4/2019 6:37:57 PM,0.02
Player 2483,Female,44,Card Type 1,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-09-15 08:00:00,9/15/2019 8:36:45 AM,0.04
Player 17184,Female,38,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-09-15 11:00:00,9/15/2019 11:09:45 AM,0.05
Player 1908,Male,38,Card Type 1,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-09-15 16:00:00,9/15/2019 4:29:54 PM,0.02
Player 22432,Male,32,Card Type 1,Cerveza Sifon Preparada Promo,1,PROMO CON ALCOHOL,2019-09-17 14:00:00,9/17/2019 2:35:41 PM,0.10
Player 11114,Male,46,Card Type 101,Cafe con Leche y Azucar Promo,1,PROMO SIN ALCOHOL,2019-09-17 17:00:00,9/17/2019 5:18:32 PM,0.25
Player 2894,Male,58,Card Type 105,Belmont Light 1/2,2,Tabaco,2019-09-17 22:00:00,9/17/2019 10:25:31 PM,9.00
Player 1590,Female,40,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-19 14:00:00,9/19/2019 2:07:28 PM,0.02
Player 22664,Male,44,Card Type 1,Cerveza Sifon Preparada Promo,1,PROMO CON ALCOHOL,2019-09-19 14:00:00,9/19/2019 2:44:32 PM,0.10
Player 3151,Female,46,Card Type 101,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-09-19 23:00:00,9/19/2019 11:20:26 PM,0.02
Player 2894,Male,58,Card Type 105,Toña,1,Platos Fuertes,2019-09-20 00:00:00,9/20/2019 12:33:56 AM,3.00
Player 3151,Female,46,Card Type 101,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-09-20 22:00:00,9/20/2019 10:01:08 PM,0.02
Player 22214,Male,28,Card Type 105,Agua Botella,1,Platos Fuertes,2019-09-21 20:00:00,9/21/2019 8:53:39 PM,1.50
Player 11357,Female,65,Card Type 101,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-09-22 00:00:00,9/22/2019 12:41:37 AM,0.02
Player 5934,Female,52,Card Type 105,Agua Botella,1,Platos Fuertes,2019-09-22 10:00:00,9/22/2019 10:23:48 AM,1.50
Player 12679,Male,56,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-22 13:00:00,9/22/2019 1:33:52 PM,0.02
Player 1590,Female,40,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-22 16:00:00,9/22/2019 4:36:09 PM,0.02
Player 3151,Female,46,Card Type 101,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-09-22 19:00:00,9/22/2019 7:31:38 PM,0.02
Player 2167,Male,37,Card Type 103,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-07-19 21:00:00,7/19/2019 9:53:25 PM,0.05
Player 19272,Female,38,Card Type 104,Dunhill Switch 1/2,2,Tabaco,2019-07-19 22:00:00,7/19/2019 10:24:07 PM,10.00
Player 2399,Male,59,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-07-20 15:00:00,7/20/2019 3:47:23 PM,0.02
Player 19272,Female,38,Card Type 104,Dunhill Switch 1/2,1,Tabaco,2019-07-20 18:00:00,7/20/2019 6:21:32 PM,5.00
Player 1170,Male,70,Card Type 103,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-07-20 18:00:00,7/20/2019 6:56:13 PM,0.05
Player 19272,Female,38,Card Type 104,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-07-20 19:00:00,7/20/2019 7:51:03 PM,0.02
Player 2167,Male,37,Card Type 103,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-07-22 17:00:00,7/22/2019 5:40:34 PM,0.05
Player 1170,Male,70,Card Type 103,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-07-23 19:00:00,7/23/2019 7:53:24 PM,0.05
Player 19272,Female,38,Card Type 104,Dunhill Switch 1/2,1,Tabaco,2019-07-23 20:00:00,7/23/2019 8:36:15 PM,5.00
Player 2399,Male,59,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-21 18:00:00,9/21/2019 6:31:51 PM,0.02
Player 2399,Male,59,Card Type 102,Extra Papas Fritas,1,Platos Fuertes,2019-09-21 18:00:00,9/21/2019 6:37:11 PM,3.00
Player 2399,Male,59,Card Type 102,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-09-21 18:00:00,9/21/2019 6:53:16 PM,0.02
Player 2399,Male,59,Card Type 102,Jugo de Naranja Promo,2,PROMO SIN ALCOHOL,2019-09-21 18:00:00,9/21/2019 6:56:19 PM,0.04
Player 12863,Female,59,Card Type 105,Toña,1,Platos Fuertes,2019-09-21 20:00:00,9/21/2019 8:41:36 PM,3.00
Player 12863,Female,59,Card Type 105,L&M Blue Menthol 14 Pack,1,Tabaco,2019-09-21 21:00:00,9/21/2019 9:47:25 PM,3.50
Player 2753,Female,37,Card Type 103,Fanta Roja Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-22 00:00:00,9/22/2019 12:07:08 AM,0.02
Player 2399,Male,59,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-22 03:00:00,9/22/2019 3:17:54 AM,0.02
Player 3153,Male,55,Card Type 103,Te Manzanilla Promo,1,PROMO SIN ALCOHOL,2019-09-22 19:00:00,9/22/2019 7:38:49 PM,0.02
Player 14574,Male,58,Card Type 102,Filete de Cerdo,1,Platos Fuertes,2019-09-23 11:00:00,9/23/2019 11:58:17 AM,8.70
Player 14574,Male,58,Card Type 102,Con Tostones,1,Platos Fuertes,2019-09-23 11:00:00,9/23/2019 11:58:17 AM,8.70
Player 14574,Male,58,Card Type 102,Con Gallo Pinto,1,Platos Fuertes,2019-09-23 11:00:00,9/23/2019 11:58:17 AM,8.70
Player 1170,Male,70,Card Type 103,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-09-23 21:00:00,9/23/2019 9:28:45 PM,0.05
Player 2399,Male,59,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-23 21:00:00,9/23/2019 9:33:31 PM,0.02
Player 1170,Male,70,Card Type 103,Te Canela Promo,2,PROMO SIN ALCOHOL,2019-09-23 22:00:00,9/23/2019 10:03:03 PM,0.04
Player 22805,Male,Unknown,Card Type 1,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-09-24 02:00:00,9/24/2019 2:37:40 AM,0.02
Player 22766,Male,22,Card Type 1,Cafe Negro con Cremora Promo,1,PROMO SIN ALCOHOL,2019-09-24 09:00:00,9/24/2019 9:16:31 AM,0.02
Player 1170,Male,70,Card Type 103,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-09-24 20:00:00,9/24/2019 8:06:35 PM,0.05
Player 22766,Male,22,Card Type 1,Cafe Negro con Cremora Promo,1,PROMO SIN ALCOHOL,2019-09-25 10:00:00,9/25/2019 10:32:22 AM,0.02
Player 22766,Male,22,Card Type 1,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-09-25 11:00:00,9/25/2019 11:36:06 AM,0.02
Player 1288,Male,51,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-25 15:00:00,9/25/2019 3:02:01 PM,0.02
