Player Name,Player Gender,Player Years Old,Player Card Level,Item Ordered,Number Ordered,Item Cateogry,Bar Order Hour,Bar Order Date Exact,Order Total Dollars
Player 22626,Male,44,Card Type 105,Con Pan Ajonjoli,1,Platos Fuertes,2019-09-26 18:00:00,9/26/2019 6:37:35 PM,13.50
Player 22626,Male,44,Card Type 105,Con Lechuga,1,Platos Fuertes,2019-09-26 18:00:00,9/26/2019 6:37:35 PM,13.50
Player 22626,Male,44,Card Type 105,Con Bacon,1,Platos Fuertes,2019-09-26 18:00:00,9/26/2019 6:37:35 PM,13.50
Player 22626,Male,44,Card Type 105,Extra Queso,1,Platos Fuertes,2019-09-26 18:00:00,9/26/2019 6:37:35 PM,13.50
Player 22626,Male,44,Card Type 105,Con Papas Fritas,1,Platos Fuertes,2019-09-26 18:00:00,9/26/2019 6:37:35 PM,13.50
Player 22626,Male,44,Card Type 105,Con Queso Suizo,1,Platos Fuertes,2019-09-26 18:00:00,9/26/2019 6:37:35 PM,13.50
Player 22626,Male,44,Card Type 105,Batido de Frutas,1,Platos Fuertes,2019-09-26 21:00:00,9/26/2019 9:37:07 PM,5.00
Player 14621,Male,55,Card Type 105,Marlboro Gold 1/2,2,Tabaco,2019-09-27 23:00:00,9/27/2019 11:27:54 PM,8.00
Player 14621,Male,55,Card Type 105,Cafe Correano,2,Platos Fuertes,2019-09-28 19:00:00,9/28/2019 7:59:49 PM,3.00
Player 22377,Male,40,Card Type 105,Sopa de Res,1,Platos Fuertes,2019-09-29 22:00:00,9/29/2019 10:54:34 PM,9.50
Player 22377,Male,40,Card Type 105,Ceviche,1,Platos Fuertes,2019-09-29 23:00:00,9/29/2019 11:28:15 PM,27.56
Player 22377,Male,40,Card Type 105,Ceviche Camaron,1,Platos Fuertes,2019-09-29 23:00:00,9/29/2019 11:28:15 PM,27.56
Player 22377,Male,40,Card Type 105,Fanta Roja Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-29 23:00:00,9/29/2019 11:28:15 PM,27.56
Player 22377,Male,40,Card Type 105,Te Frio Ice Tea Promo,2,PROMO SIN ALCOHOL,2019-09-29 23:00:00,9/29/2019 11:28:15 PM,27.56
Player 22214,Male,28,Card Type 105,Agua Botella,1,Platos Fuertes,2019-08-12 21:00:00,8/12/2019 9:37:24 PM,1.50
Player 3151,Female,46,Card Type 101,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-08-13 19:00:00,8/13/2019 7:49:49 PM,0.02
Player 2140,Female,44,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-08-14 17:00:00,8/14/2019 5:15:32 PM,0.05
Player 15062,Male,43,Card Type 102,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-08-15 16:00:00,8/15/2019 4:59:28 PM,0.02
Player 12493,Male,46,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-08-15 17:00:00,8/15/2019 5:19:27 PM,0.05
Player 1429,Male,54,Card Type 101,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-08-16 18:00:00,8/16/2019 6:21:53 PM,0.02
Player 22214,Male,28,Card Type 105,Toña,2,Platos Fuertes,2019-08-16 19:00:00,8/16/2019 7:49:23 PM,6.00
Player 20485,Male,36,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-08-16 21:00:00,8/16/2019 9:20:12 PM,0.05
Player 2140,Female,44,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-08-16 21:00:00,8/16/2019 9:44:57 PM,0.05
Player 20485,Male,36,Card Type 1,Cerveza Sifon con Hielo Promo,2,PROMO CON ALCOHOL,2019-08-16 23:00:00,8/16/2019 11:05:26 PM,0.10
Player 22214,Male,28,Card Type 105,Extra Queso,1,Platos Fuertes,2019-08-16 23:00:00,8/16/2019 11:16:47 PM,2.50
Player 22214,Male,28,Card Type 105,Extra Salsa Varias,1,Platos Fuertes,2019-08-16 23:00:00,8/16/2019 11:16:47 PM,2.50
Player 22714,Male,29,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-08-17 00:00:00,8/17/2019 12:06:30 AM,0.05
Player 20485,Male,36,Card Type 1,Sopa Maruchan,1,Platos Fuertes,2019-08-17 00:00:00,8/17/2019 12:08:29 AM,2.50
Player 5934,Female,52,Card Type 105,Te Manzanilla Promo,2,PROMO SIN ALCOHOL,2019-08-17 20:00:00,8/17/2019 8:37:36 PM,0.04
Player 22214,Male,28,Card Type 105,Agua Botella,1,Platos Fuertes,2019-08-19 14:00:00,8/19/2019 2:11:50 PM,1.50
Player 1429,Male,54,Card Type 101,Noche de Sopas,1,Platos Fuertes,2019-08-19 18:00:00,8/19/2019 6:29:24 PM,5.00
Player 22714,Male,29,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-08-20 19:00:00,8/20/2019 7:06:11 PM,0.05
Player 5934,Female,52,Card Type 105,Agua Botella,1,Platos Fuertes,2019-08-21 10:00:00,8/21/2019 10:26:35 AM,1.50
Player 2894,Male,58,Card Type 105,Agua Botella,1,Platos Fuertes,2019-08-22 02:00:00,8/22/2019 2:46:37 AM,1.50
Player 22214,Male,28,Card Type 105,Marlboro Gold 1/2,1,Tabaco,2019-08-22 09:00:00,8/22/2019 9:02:13 AM,4.00
Player 2140,Female,44,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-08-22 17:00:00,8/22/2019 5:18:04 PM,0.05
Player 2894,Male,58,Card Type 105,Semillas,1,Platos Fuertes,2019-08-22 23:00:00,8/22/2019 11:43:42 PM,2.50
Player 4230,Male,39,Card Type 101,Agua Botella,1,Platos Fuertes,2019-08-23 15:00:00,8/23/2019 3:46:29 PM,1.52
Player 4230,Male,39,Card Type 101,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-08-23 15:00:00,8/23/2019 3:46:29 PM,1.52
Player 11357,Female,65,Card Type 101,Cafe con Leche y Azucar Promo,1,PROMO SIN ALCOHOL,2019-08-23 16:00:00,8/23/2019 4:51:23 PM,0.25
Player 11357,Female,65,Card Type 101,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-08-23 23:00:00,8/23/2019 11:40:14 PM,0.02
Player 15062,Male,43,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-08-25 11:00:00,8/25/2019 11:14:55 AM,0.02
Player 2894,Male,58,Card Type 105,Churrasco Tipico,1,Platos Fuertes,2019-08-26 01:00:00,8/26/2019 1:32:07 AM,15.50
Player 2894,Male,58,Card Type 105,Extra Salsa Varias,1,Platos Fuertes,2019-08-26 01:00:00,8/26/2019 1:32:07 AM,15.50
Player 22214,Male,28,Card Type 105,Limonada,1,Platos Fuertes,2019-08-26 19:00:00,8/26/2019 7:30:13 PM,3.00
Player 22214,Male,28,Card Type 105,Toña,1,Platos Fuertes,2019-08-26 22:00:00,8/26/2019 10:11:47 PM,3.00
Player 2140,Female,44,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-08-27 18:00:00,8/27/2019 6:09:28 PM,0.05
Player 12679,Male,56,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-08-27 18:00:00,8/27/2019 6:18:11 PM,0.02
Player 5934,Female,52,Card Type 105,Toña,2,Platos Fuertes,2019-11-11 15:00:00,11/11/2019 3:36:33 PM,5.00
Player 22214,Male,28,Card Type 105,Marlboro Gold 1/2,1,Tabaco,2019-11-12 12:00:00,11/12/2019 12:10:27 PM,4.00
Player 2140,Female,44,Card Type 102,Soda Vaso Promo,1,PROMO SIN ALCOHOL,2019-11-12 12:00:00,11/12/2019 12:42:46 PM,0.02
Player 16655,Male,56,Card Type 102,Marlboro Gold 1/2,1,Tabaco,2019-11-12 14:00:00,11/12/2019 2:24:24 PM,4.00
Player 19360,Male,67,Card Type 102,PROMO Ron de la Casa,1,PROMO CON ALCOHOL,2019-12-24 17:00:00,12/24/2019 5:25:02 PM,0.75
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-12-26 14:00:00,12/26/2019 2:21:04 PM,0.05
Player 22500,Male,64,Card Type 1,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-12-26 17:00:00,12/26/2019 5:58:56 PM,0.02
Player 6542,Male,65,Card Type 102,Sprite Vaso Promo,1,PROMO SIN ALCOHOL,2019-12-27 10:00:00,12/27/2019 10:31:48 AM,0.02
Player 19360,Male,67,Card Type 102,Cerveza Sifon Preparada Promo,1,PROMO CON ALCOHOL,2019-12-27 17:00:00,12/27/2019 5:49:36 PM,0.10
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-12-28 15:00:00,12/28/2019 3:07:54 PM,0.05
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-12-29 00:00:00,12/29/2019 12:18:28 AM,0.05
Player 7074,Female,46,Card Type 103,Agua Botella,2,Platos Fuertes,2019-12-29 01:00:00,12/29/2019 1:43:24 AM,3.00
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-12-29 14:00:00,12/29/2019 2:24:58 PM,0.05
Player 7074,Female,46,Card Type 103,Belmont Light 1/2,1,Tabaco,2019-12-29 17:00:00,12/29/2019 5:03:45 PM,4.50
Player 16502,Male,55,Card Type 105,Jugo de Naranja Premium,1,Platos Fuertes,2019-12-30 17:00:00,12/30/2019 5:40:18 PM,3.40
Player 16502,Male,55,Card Type 105,Toña,1,Platos Fuertes,2019-12-30 17:00:00,12/30/2019 5:40:18 PM,3.40
Player 6542,Male,65,Card Type 102,Sprite Vaso Promo,1,PROMO SIN ALCOHOL,2019-12-30 18:00:00,12/30/2019 6:44:10 PM,0.02
Player 20495,Female,44,Card Type 105,Desayuno Tipico,2,Platos Fuertes,2019-12-30 21:00:00,12/30/2019 9:08:51 PM,8.00
Player 19409,Male,35,Card Type 1,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-12-31 17:00:00,12/31/2019 5:47:31 PM,0.02
Player 16502,Male,55,Card Type 105,Marlboro Rojo 1/2,10,Tabaco,2019-11-02 03:00:00,11/2/2019 3:18:38 AM,40.00
Player 7074,Female,46,Card Type 103,Churrasco Tipico,1,Platos Fuertes,2019-11-03 00:00:00,11/3/2019 12:56:50 AM,14.50
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-04 18:00:00,11/4/2019 6:21:32 PM,0.05
Player 16502,Male,55,Card Type 105,Batido de Frutas,1,Platos Fuertes,2019-11-05 23:00:00,11/5/2019 11:14:11 PM,5.00
Player 5355,Female,66,Card Type 102,Fruit Punch Promo,1,PROMO SIN ALCOHOL,2019-11-06 12:00:00,11/6/2019 12:25:41 PM,0.02
Player 13776,Male,50,Card Type 101,Subs Palms,1,Platos Fuertes,2019-11-06 20:00:00,11/6/2019 8:32:45 PM,5.00
Player 1375,Female,51,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-11-08 01:00:00,11/8/2019 1:26:58 AM,0.02
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-08 20:00:00,11/8/2019 8:04:10 PM,0.05
Player 6542,Male,65,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-11-09 02:00:00,11/9/2019 2:17:12 AM,0.05
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-09 03:00:00,11/9/2019 3:49:09 AM,0.05
Player 1375,Female,51,Card Type 102,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-11-09 19:00:00,11/9/2019 7:12:37 PM,0.02
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-12 10:00:00,11/12/2019 10:44:05 AM,0.05
Player 21985,Male,35,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-13 16:00:00,11/13/2019 4:29:43 PM,0.05
Player 16502,Male,55,Card Type 105,Filete de Pollo,1,Platos Fuertes,2019-11-13 20:00:00,11/13/2019 8:41:56 PM,9.50
Player 16502,Male,55,Card Type 105,Extra Vegetales,1,Platos Fuertes,2019-11-13 20:00:00,11/13/2019 8:41:56 PM,9.50
Player 16502,Male,55,Card Type 105,Con Ensalada,1,Platos Fuertes,2019-11-13 20:00:00,11/13/2019 8:41:56 PM,9.50
Player 1375,Female,51,Card Type 102,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-11-15 19:00:00,11/15/2019 7:42:09 PM,0.02
Player 16502,Male,55,Card Type 105,Coca Cola,1,Platos Fuertes,2019-11-15 22:00:00,11/15/2019 10:52:54 PM,2.00
Player 17623,Male,33,Card Type 105,Toña,1,Platos Fuertes,2019-11-16 16:00:00,11/16/2019 4:08:45 PM,3.00
Player 16502,Male,55,Card Type 105,Pasta Casserole,1,Platos Fuertes,2019-11-16 20:00:00,11/16/2019 8:31:24 PM,5.00
Player 6542,Male,65,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-11-16 21:00:00,11/16/2019 9:28:40 PM,0.05
Player 16502,Male,55,Card Type 105,Toña,1,Platos Fuertes,2019-11-19 23:00:00,11/19/2019 11:35:39 PM,3.00
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-22 18:00:00,11/22/2019 6:55:01 PM,0.05
Player 16502,Male,55,Card Type 105,Batido de Frutas,1,Platos Fuertes,2019-11-23 00:00:00,11/23/2019 12:51:19 AM,5.00
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-23 13:00:00,11/23/2019 1:44:09 PM,0.05
Player 22453,Male,30,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-11-24 11:00:00,11/24/2019 11:38:23 AM,0.02
Player 17787,Male,60,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-24 14:00:00,11/24/2019 2:22:48 PM,0.05
Player 7074,Female,46,Card Type 103,Agua Botella,2,Platos Fuertes,2019-11-24 16:00:00,11/24/2019 4:41:35 PM,3.00
Player 6542,Male,65,Card Type 102,Victoria Frost,1,Platos Fuertes,2019-11-25 16:00:00,11/25/2019 4:34:56 PM,2.00
Player 6542,Male,65,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-11-26 16:00:00,11/26/2019 4:42:59 PM,0.05
Player 11721,Male,54,Card Type 101,Fanta Roja Vaso Promo,1,PROMO SIN ALCOHOL,2019-11-27 09:00:00,11/27/2019 9:41:15 AM,0.02
Player 7074,Female,46,Card Type 103,Sopa Ramen,2,Platos Fuertes,2019-11-27 18:00:00,11/27/2019 6:15:21 PM,16.00
Player 19360,Male,67,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-11-27 22:00:00,11/27/2019 10:01:05 PM,0.05
Player 17787,Male,60,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-12-01 15:00:00,12/1/2019 3:30:16 PM,0.05
Player 6542,Male,65,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-12-01 15:00:00,12/1/2019 3:38:32 PM,0.05
Player 6542,Male,65,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-12-01 18:00:00,12/1/2019 6:24:23 PM,0.05
Player 17787,Male,60,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-12-02 15:00:00,12/2/2019 3:18:31 PM,0.05
Player 16502,Male,55,Card Type 105,Club sandwich,2,Platos Fuertes,2019-12-02 17:00:00,12/2/2019 5:52:57 PM,26.00
Player 16502,Male,55,Card Type 105,Extra Salsa Varias,2,Platos Fuertes,2019-12-02 17:00:00,12/2/2019 5:52:57 PM,26.00
Player 16502,Male,55,Card Type 105,Batido de Frutas,1,Platos Fuertes,2019-12-02 21:00:00,12/2/2019 9:40:31 PM,5.00
Player 6542,Male,65,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-12-03 10:00:00,12/3/2019 10:56:23 AM,0.05
Player 18024,Female,48,Card Type 105,Camarones Empanizados,1,Platos Fuertes,2019-09-22 15:00:00,9/22/2019 3:28:09 PM,29.20
Player 18024,Female,48,Card Type 105,Pico de Gallo,1,Platos Fuertes,2019-09-22 15:00:00,9/22/2019 3:28:09 PM,29.20
Player 18024,Female,48,Card Type 105,Cafe Americano,1,Bebidas,2019-09-22 15:00:00,9/22/2019 3:28:09 PM,29.20
Player 7074,Female,46,Card Type 103,Agua Botella,2,Platos Fuertes,2019-09-22 17:00:00,9/22/2019 5:32:28 PM,7.00
Player 7074,Female,46,Card Type 103,Coca Cola,2,Platos Fuertes,2019-09-22 17:00:00,9/22/2019 5:32:28 PM,7.00
Player 13776,Male,50,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-25 15:00:00,9/25/2019 3:29:20 PM,0.02
Player 17787,Male,60,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-09-25 19:00:00,9/25/2019 7:33:12 PM,0.05
Player 13776,Male,50,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-26 14:00:00,9/26/2019 2:48:57 PM,0.02
Player 20495,Female,44,Card Type 105,Toña,1,Platos Fuertes,2019-09-27 20:00:00,9/27/2019 8:01:23 PM,3.00
Player 19409,Male,35,Card Type 1,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-09-27 22:00:00,9/27/2019 10:56:06 PM,0.02
Player 18024,Female,48,Card Type 105,Agua Botella,1,Platos Fuertes,2019-09-28 14:00:00,9/28/2019 2:01:06 PM,5.50
Player 18024,Female,48,Card Type 105,Cafe Americano,1,Bebidas,2019-09-28 14:00:00,9/28/2019 2:01:06 PM,5.50
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-09-28 21:00:00,9/28/2019 9:05:14 PM,0.05
Player 7074,Female,46,Card Type 103,Belmont Rojo 1/2,1,Tabaco,2019-09-29 01:00:00,9/29/2019 1:27:18 AM,4.50
Player 7074,Female,46,Card Type 103,Agua Botella,1,Platos Fuertes,2019-09-29 16:00:00,9/29/2019 4:03:01 PM,1.50
Player 16502,Male,55,Card Type 105,Toña,1,Platos Fuertes,2019-09-29 20:00:00,9/29/2019 8:07:10 PM,3.00
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-09-30 14:00:00,9/30/2019 2:47:14 PM,0.05
Player 22853,Female,20,Card Type 1,Cafe con Leche y Azucar Promo,2,PROMO SIN ALCOHOL,2019-10-02 22:00:00,10/2/2019 10:06:30 PM,0.50
Player 17623,Male,33,Card Type 105,Toña,1,Platos Fuertes,2019-10-03 22:00:00,10/3/2019 10:48:31 PM,3.00
Player 6542,Male,65,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-10-04 15:00:00,10/4/2019 3:10:02 PM,0.05
Player 13000,Female,44,Card Type 104,Con Salsa Jalapena,1,Aperitivos Ensaladas,2019-08-24 22:00:00,8/24/2019 10:26:26 PM,7.90
Player 13000,Female,44,Card Type 104,Con Tostones,1,Platos Fuertes,2019-08-24 22:00:00,8/24/2019 10:26:26 PM,7.90
Player 13000,Female,44,Card Type 104,Con Arroz,1,Platos Fuertes,2019-08-24 22:00:00,8/24/2019 10:26:26 PM,7.90
Player 13000,Female,44,Card Type 104,Filete de Pollo,1,Platos Fuertes,2019-08-24 22:00:00,8/24/2019 10:26:26 PM,7.90
Player 14987,Male,33,Card Type 102,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-08-24 22:00:00,8/24/2019 10:55:28 PM,0.05
Player 14987,Male,33,Card Type 102,Corona,1,Platos Fuertes,2019-08-25 04:00:00,8/25/2019 4:41:50 AM,5.00
Player 2523,Male,50,Card Type 103,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-08-26 15:00:00,8/26/2019 3:58:01 PM,0.02
Player 14987,Male,33,Card Type 102,Buffalo Wings,1,Platos Fuertes,2019-08-28 14:00:00,8/28/2019 2:13:35 PM,11.50
Player 14987,Male,33,Card Type 102,Toña,1,Platos Fuertes,2019-08-28 14:00:00,8/28/2019 2:13:35 PM,11.50
Player 16425,Female,58,Card Type 101,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-08-31 12:00:00,8/31/2019 12:57:56 PM,0.02
Player 16025,Male,37,Card Type 102,Agua Botella,1,Platos Fuertes,2019-09-01 13:00:00,9/1/2019 1:59:11 PM,1.50
Player 8239,Female,55,Card Type 101,Dunhill Switch 1/2,1,Tabaco,2019-09-01 16:00:00,9/1/2019 4:40:24 PM,5.00
Player 16157,Male,40,Card Type 102,Cafe Negro con Cremora Promo,1,PROMO SIN ALCOHOL,2019-09-03 23:00:00,9/3/2019 11:41:03 PM,0.02
Player 13000,Female,44,Card Type 104,Filete de Pollo,1,Platos Fuertes,2019-09-04 01:00:00,9/4/2019 1:43:41 AM,7.90
Player 13000,Female,44,Card Type 104,Con Salsa Jalapena,1,Aperitivos Ensaladas,2019-09-04 01:00:00,9/4/2019 1:43:41 AM,7.90
Player 13000,Female,44,Card Type 104,Con Tostones,1,Platos Fuertes,2019-09-04 01:00:00,9/4/2019 1:43:41 AM,7.90
Player 13000,Female,44,Card Type 104,Con Arroz,1,Platos Fuertes,2019-09-04 01:00:00,9/4/2019 1:43:41 AM,7.90
Player 1217,Male,57,Card Type 105,Puyaso de Exportacion,2,Platos Fuertes,2019-09-07 00:00:00,9/7/2019 12:41:36 AM,38.00
Player 2523,Male,50,Card Type 103,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-09 18:00:00,9/9/2019 6:07:30 PM,0.02
Player 16157,Male,40,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-09-10 22:00:00,9/10/2019 10:04:39 PM,4.52
