Player Name,Player Gender,Player Years Old,Player Card Level,Item Ordered,Number Ordered,Item Cateogry,Bar Order Hour,Bar Order Date Exact,Order Total Dollars
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-04-26 10:00:00,4/26/2019 10:51:55 AM,0.05
Player 5572,Female,67,Card Type 102,Leche,1,Platos Fuertes,2019-04-26 22:00:00,4/26/2019 10:11:31 PM,0.50
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-04-27 13:00:00,4/27/2019 1:12:38 PM,0.05
Player 3782,Male,61,Card Type 101,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-04-27 17:00:00,4/27/2019 5:49:02 PM,0.02
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-04-28 17:00:00,4/28/2019 5:36:00 PM,0.05
Player 1710,Male,42,Card Type 1,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-04-28 17:00:00,4/28/2019 5:51:49 PM,0.02
Player 4536,Male,46,Card Type 102,L&M Blue Menthol 14 Pack,1,Tabaco,2019-04-29 05:00:00,4/29/2019 5:11:05 AM,2.00
Player 1427,Female,64,Card Type 102,Toña,1,Platos Fuertes,2019-04-29 19:00:00,4/29/2019 7:28:04 PM,3.00
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-04-30 12:00:00,4/30/2019 12:52:03 PM,0.05
Player 4536,Male,46,Card Type 102,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-05-01 08:00:00,5/1/2019 8:32:41 AM,0.02
Player 14063,Male,55,Card Type 103,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-05-02 17:00:00,5/2/2019 5:27:38 PM,0.02
Player 7562,Female,59,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-03 17:00:00,5/3/2019 5:47:51 PM,0.02
Player 5572,Female,67,Card Type 102,Agua Botella,1,Platos Fuertes,2019-05-04 01:00:00,5/4/2019 1:21:58 AM,1.50
Player 4536,Male,46,Card Type 102,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-05-04 19:00:00,5/4/2019 7:45:43 PM,0.02
Player 14063,Male,55,Card Type 103,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-05-04 21:00:00,5/4/2019 9:57:37 PM,0.02
Player 1427,Female,64,Card Type 102,Premium,1,Platos Fuertes,2019-05-09 19:00:00,5/9/2019 7:19:27 PM,3.50
Player 4536,Male,46,Card Type 102,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-05-09 21:00:00,5/9/2019 9:20:28 PM,0.02
Player 14063,Male,55,Card Type 103,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-05-10 20:00:00,5/10/2019 8:29:17 PM,0.02
Player 5821,Male,54,Card Type 101,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-05-11 03:00:00,5/11/2019 3:54:30 AM,0.02
Player 14063,Male,55,Card Type 103,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-05-12 08:00:00,5/12/2019 8:52:27 AM,0.02
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-12 13:00:00,5/12/2019 1:38:57 PM,0.05
Player 14996,Male,47,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-12 15:00:00,5/12/2019 3:19:15 PM,0.05
Player 4536,Male,46,Card Type 102,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-05-13 00:00:00,5/13/2019 12:04:36 AM,0.02
Player 14063,Male,55,Card Type 103,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-05-13 09:00:00,5/13/2019 9:09:32 AM,0.02
Player 3782,Male,61,Card Type 101,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-05-14 18:00:00,5/14/2019 6:19:13 PM,0.05
Player 5821,Male,54,Card Type 101,L&M Blue Menthol 14 Pack,1,Tabaco,2019-05-14 19:00:00,5/14/2019 7:07:43 PM,3.50
Player 3782,Male,61,Card Type 101,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-05-16 16:00:00,5/16/2019 4:27:38 PM,0.05
Player 5821,Male,54,Card Type 101,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-05-17 18:00:00,5/17/2019 6:25:52 PM,0.02
Player 4536,Male,46,Card Type 102,Toña,1,Platos Fuertes,2019-05-18 06:00:00,5/18/2019 6:37:55 AM,3.00
Player 3782,Male,61,Card Type 101,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-19 13:00:00,5/19/2019 1:47:43 PM,0.05
Player 4536,Male,46,Card Type 102,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-05-19 19:00:00,5/19/2019 7:56:14 PM,0.02
Player 14063,Male,55,Card Type 103,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-05-23 12:00:00,5/23/2019 12:18:13 PM,0.02
Player 11623,Female,76,Card Type 1,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-05-23 16:00:00,5/23/2019 4:44:47 PM,0.02
Player 22551,Male,57,Card Type 1,Tacos Mexicanos,1,Platos Fuertes,2019-06-22 15:00:00,6/22/2019 3:31:16 PM,6.00
Player 1427,Female,64,Card Type 102,Premium,1,Platos Fuertes,2019-06-23 13:00:00,6/23/2019 1:41:36 PM,3.50
Player 4536,Male,46,Card Type 102,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-06-23 22:00:00,6/23/2019 10:11:59 PM,0.02
Player 4536,Male,46,Card Type 102,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-06-24 10:00:00,6/24/2019 10:44:59 AM,0.02
Player 6362,Male,45,Card Type 103,Dunhill Switch 1/2,1,Tabaco,2019-05-02 12:00:00,5/2/2019 12:06:25 PM,5.00
Player 4422,Male,42,Card Type 102,Agua Botella,1,Platos Fuertes,2019-05-02 12:00:00,5/2/2019 12:59:57 PM,1.50
Player 15586,Male,48,Card Type 102,Leche,1,Platos Fuertes,2019-05-02 19:00:00,5/2/2019 7:20:56 PM,0.50
Player 4422,Male,42,Card Type 102,Pall Mall Azul,1,Tabaco,2019-05-03 16:00:00,5/3/2019 4:46:22 PM,4.50
Player 2441,Male,56,Card Type 101,Coca Cola,1,Platos Fuertes,2019-05-03 18:00:00,5/3/2019 6:12:06 PM,2.00
Player 19655,Female,27,Card Type 1,Toña,1,Platos Fuertes,2019-05-03 20:00:00,5/3/2019 8:12:02 PM,3.00
Player 1471,Male,59,Card Type 102,Cerveza Sifon con Hielo Promo,2,PROMO CON ALCOHOL,2019-05-03 21:00:00,5/3/2019 9:17:00 PM,0.10
Player 13380,Male,60,Card Type 1,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-05-04 16:00:00,5/4/2019 4:09:09 PM,0.02
Player 6362,Male,45,Card Type 103,Toña,1,Platos Fuertes,2019-05-04 21:00:00,5/4/2019 9:07:29 PM,8.00
Player 6362,Male,45,Card Type 103,Dunhill Switch 1/2,1,Tabaco,2019-05-04 21:00:00,5/4/2019 9:07:29 PM,8.00
Player 22270,Female,48,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-05 21:00:00,5/5/2019 9:42:21 PM,0.04
Player 22270,Female,48,Card Type 102,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-05-05 21:00:00,5/5/2019 9:42:21 PM,0.04
Player 22497,Male,39,Card Type 1,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-05-06 16:00:00,5/6/2019 4:44:16 PM,0.02
Player 7596,Male,56,Card Type 1,Marlboro Rojo 1/2,1,Tabaco,2019-05-06 18:00:00,5/6/2019 6:45:09 PM,4.00
Player 1471,Male,59,Card Type 102,Toña,1,Platos Fuertes,2019-05-06 19:00:00,5/6/2019 7:30:06 PM,3.00
Player 6362,Male,45,Card Type 103,Agua Botella,1,Platos Fuertes,2019-05-08 13:00:00,5/8/2019 1:43:55 PM,1.50
Player 4422,Male,42,Card Type 102,Fanta Roja Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-09 10:00:00,5/9/2019 10:47:00 AM,0.02
Player 1471,Male,59,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-09 20:00:00,5/9/2019 8:17:17 PM,0.05
Player 4422,Male,42,Card Type 102,Sprite Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-10 15:00:00,5/10/2019 3:06:08 PM,0.02
Player 1471,Male,59,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-11 20:00:00,5/11/2019 8:48:21 PM,0.05
Player 4422,Male,42,Card Type 102,Sprite Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-11 13:00:00,5/11/2019 1:30:03 PM,0.02
Player 1471,Male,59,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-11 20:00:00,5/11/2019 8:24:30 PM,0.05
Player 1471,Male,59,Card Type 102,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-05-12 00:00:00,5/12/2019 12:41:04 AM,0.02
Player 6362,Male,45,Card Type 103,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-12 16:00:00,5/12/2019 4:59:57 PM,0.05
Player 22497,Male,39,Card Type 1,Toña,1,Platos Fuertes,2019-05-12 19:00:00,5/12/2019 7:12:15 PM,3.00
Player 10574,Male,52,Card Type 105,Agua Botella,1,Platos Fuertes,2019-05-14 14:00:00,5/14/2019 2:47:42 PM,1.50
Player 1471,Male,59,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-14 18:00:00,5/14/2019 6:59:50 PM,0.05
Player 2441,Male,56,Card Type 101,Agua Botella,1,Platos Fuertes,2019-05-14 21:00:00,5/14/2019 9:08:17 PM,1.50
Player 1471,Male,59,Card Type 102,Toña,1,Platos Fuertes,2019-05-15 18:00:00,5/15/2019 6:39:19 PM,3.00
Player 10574,Male,52,Card Type 105,Agua Botella,1,Platos Fuertes,2019-05-15 21:00:00,5/15/2019 9:50:25 PM,1.50
Player 6362,Male,45,Card Type 103,Agua Botella,1,Platos Fuertes,2019-05-16 15:00:00,5/16/2019 3:11:58 PM,1.50
Player 1471,Male,59,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-17 22:00:00,5/17/2019 10:05:54 PM,0.05
Player 1471,Male,59,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-20 18:00:00,5/20/2019 6:52:55 PM,0.05
Player 1471,Male,59,Card Type 102,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-05-20 22:00:00,5/20/2019 10:40:42 PM,0.02
Player 2441,Male,56,Card Type 101,Coca Cola,1,Platos Fuertes,2019-05-21 18:00:00,5/21/2019 6:45:46 PM,2.00
Player 12301,Male,46,Card Type 1,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-05-22 11:00:00,5/22/2019 11:52:23 AM,0.02
Player 12301,Male,46,Card Type 1,Toña,1,Platos Fuertes,2019-05-23 10:00:00,5/23/2019 10:13:13 AM,3.00
Player 1471,Male,59,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-25 20:00:00,5/25/2019 8:36:36 PM,0.05
Player 1471,Male,59,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-05-25 21:00:00,5/25/2019 9:11:28 PM,0.05
Player 8281,Female,50,Card Type 1,Cafe con Leche y Azucar Promo,1,PROMO SIN ALCOHOL,2019-06-12 23:00:00,6/12/2019 11:46:27 PM,0.02
Player 15397,Male,30,Card Type 103,Camarones Empanizados,1,Platos Fuertes,2019-06-13 15:00:00,6/13/2019 3:25:08 PM,24.00
Player 1375,Female,51,Card Type 102,Toña,1,Platos Fuertes,2019-06-13 19:00:00,6/13/2019 7:57:18 PM,3.00
Player 21985,Male,35,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-06-14 20:00:00,6/14/2019 8:53:17 PM,0.05
Player 21985,Male,35,Card Type 1,Cerveza Sifon Sin Hieo Promo,1,PROMO CON ALCOHOL,2019-06-14 22:00:00,6/14/2019 10:16:41 PM,0.05
Player 19360,Male,67,Card Type 102,L&M Blue Menthol 14 Pack,1,Tabaco,2019-06-14 22:00:00,6/14/2019 10:21:32 PM,3.50
Player 18024,Female,48,Card Type 105,Te Manzanilla Promo,1,PROMO SIN ALCOHOL,2019-06-15 01:00:00,6/15/2019 1:31:19 AM,0.02
Player 13776,Male,50,Card Type 101,Fanta Naranja Vaso Promo,1,PROMO SIN ALCOHOL,2019-06-15 05:00:00,6/15/2019 5:37:06 AM,0.02
Player 17623,Male,33,Card Type 105,Margarita Coctel,2,Platos Fuertes,2019-06-15 16:00:00,6/15/2019 4:20:10 PM,7.00
Player 17623,Male,33,Card Type 105,Toña,1,Platos Fuertes,2019-06-15 16:00:00,6/15/2019 4:20:10 PM,7.00
Player 13776,Male,50,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-06-15 20:00:00,6/15/2019 8:25:50 PM,0.02
Player 7074,Female,46,Card Type 103,Agua Botella,1,Platos Fuertes,2019-06-15 22:00:00,6/15/2019 10:14:49 PM,1.50
Player 7074,Female,46,Card Type 103,Dunhill Switch 1/2,1,Tabaco,2019-06-16 17:00:00,6/16/2019 5:48:29 PM,5.00
Player 1375,Female,51,Card Type 102,Agua Botella,1,Platos Fuertes,2019-06-17 21:00:00,6/17/2019 9:54:33 PM,1.50
Player 1375,Female,51,Card Type 102,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-06-17 23:00:00,6/17/2019 11:29:35 PM,0.02
Player 17787,Male,60,Card Type 1,Toña,1,Platos Fuertes,2019-06-18 15:00:00,6/18/2019 3:47:02 PM,3.00
Player 13776,Male,50,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-06-18 21:00:00,6/18/2019 9:09:52 PM,0.02
Player 13776,Male,50,Card Type 101,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-05-24 22:00:00,5/24/2019 10:27:35 PM,0.02
Player 13776,Male,50,Card Type 101,Cafe Negro con Azucar Promo,1,PROMO SIN ALCOHOL,2019-05-25 03:00:00,5/25/2019 3:39:20 AM,0.02
Player 15584,Male,65,Card Type 1,Toña,1,Platos Fuertes,2019-05-26 13:00:00,5/26/2019 1:48:36 PM,3.00
Player 19360,Male,67,Card Type 102,Cafe Negro con Cremora Promo,1,PROMO SIN ALCOHOL,2019-05-29 14:00:00,5/29/2019 2:48:21 PM,0.02
Player 1375,Female,51,Card Type 102,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-05-29 22:00:00,5/29/2019 10:52:15 PM,0.02
Player 18024,Female,48,Card Type 105,Cafe Americano,1,Bebidas,2019-05-30 20:00:00,5/30/2019 8:15:22 PM,4.00
Player 13776,Male,50,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-31 19:00:00,5/31/2019 7:55:55 PM,0.02
Player 19695,Male,31,Card Type 102,Te Frio Ice Tea Promo,1,PROMO SIN ALCOHOL,2019-05-31 20:00:00,5/31/2019 8:08:52 PM,0.02
Player 19695,Male,31,Card Type 102,Tacos Mexicanos,1,Platos Fuertes,2019-05-31 23:00:00,5/31/2019 11:47:32 PM,6.00
Player 15584,Male,65,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-01 16:00:00,6/1/2019 4:57:44 PM,0.05
Player 6542,Male,65,Card Type 102,Victoria Frost,1,Platos Fuertes,2019-06-02 15:00:00,6/2/2019 3:05:51 PM,2.00
Player 5087,Female,42,Card Type 1,Cafe con Leche Promo,1,PROMO SIN ALCOHOL,2019-06-03 18:00:00,6/3/2019 6:13:51 PM,0.02
Player 1375,Female,51,Card Type 102,Cafe Negro Promo,1,PROMO SIN ALCOHOL,2019-06-04 22:00:00,6/4/2019 10:13:08 PM,0.02
Player 1375,Female,51,Card Type 102,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-06-04 23:00:00,6/4/2019 11:44:24 PM,0.02
Player 21985,Male,35,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-05 11:00:00,6/5/2019 11:10:32 AM,0.05
Player 15584,Male,65,Card Type 1,Toña,1,Platos Fuertes,2019-06-05 13:00:00,6/5/2019 1:26:40 PM,3.00
Player 13776,Male,50,Card Type 101,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-06-05 15:00:00,6/5/2019 3:17:17 PM,0.02
Player 19360,Male,67,Card Type 102,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-06 11:00:00,6/6/2019 11:34:54 AM,0.05
Player 22135,Male,43,Card Type 1,Cafe Americano,1,Bebidas,2019-06-08 15:00:00,6/8/2019 3:41:11 PM,4.00
Player 17623,Male,33,Card Type 105,Churrasco Tipico,2,Platos Fuertes,2019-06-08 16:00:00,6/8/2019 4:22:10 PM,49.00
Player 17623,Male,33,Card Type 105,Zservicio p llevar 10,2,Platos Fuertes,2019-06-08 16:00:00,6/8/2019 4:22:10 PM,49.00
Player 8222,Male,67,Card Type 103,Agua Botella,1,Platos Fuertes,2019-04-03 19:00:00,4/3/2019 7:25:37 PM,1.50
Player 20320,Male,65,Card Type 105,Postre del Dia,1,Platos Fuertes,2019-04-04 16:00:00,4/4/2019 4:58:28 PM,3.50
Player 20220,Male,58,Card Type 101,Agua Botella,1,Platos Fuertes,2019-04-05 09:00:00,4/5/2019 9:54:26 AM,1.50
Player 20320,Male,65,Card Type 105,Limonada,1,Platos Fuertes,2019-04-05 21:00:00,4/5/2019 9:00:01 PM,3.00
Player 20369,Male,50,Card Type 104,Agua Botella,1,Platos Fuertes,2019-04-06 09:00:00,4/6/2019 9:20:16 AM,5.50
Player 20369,Male,50,Card Type 104,Espresso,1,Platos Fuertes,2019-04-06 09:00:00,4/6/2019 9:20:16 AM,5.50
Player 20220,Male,58,Card Type 101,Churrasco Tipico,1,Platos Fuertes,2019-04-06 12:00:00,4/6/2019 12:53:23 PM,14.50
Player 15993,Male,53,Card Type 104,Cafe Americano,1,Bebidas,2019-04-06 20:00:00,4/6/2019 8:22:43 PM,4.00
Player 13417,Female,60,Card Type 1,Coca Cola,1,Platos Fuertes,2019-04-09 12:00:00,4/9/2019 12:10:05 PM,2.00
Player 13417,Female,60,Card Type 1,Alitas Empanizadas,1,Platos Fuertes,2019-04-09 14:00:00,4/9/2019 2:13:54 PM,8.50
Player 8222,Male,67,Card Type 103,Limonada,1,Platos Fuertes,2019-04-10 19:00:00,4/10/2019 7:25:26 PM,3.00
Player 17829,Male,40,Card Type 104,Batido de Frutas,1,Platos Fuertes,2019-04-11 02:00:00,4/11/2019 2:07:29 AM,5.00
Player 15993,Male,53,Card Type 104,Coca Cola,1,Platos Fuertes,2019-04-11 20:00:00,4/11/2019 8:09:01 PM,2.00
Player 22377,Male,40,Card Type 105,Zservicio p llevar 5,1,Platos Fuertes,2019-04-12 15:00:00,4/12/2019 3:30:19 PM,5.00
Player 22377,Male,40,Card Type 105,Agua Botella,1,Platos Fuertes,2019-04-12 19:00:00,4/12/2019 7:23:38 PM,1.50
Player 15993,Male,53,Card Type 104,Churrasco Tipico,2,Platos Fuertes,2019-04-12 22:00:00,4/12/2019 10:37:30 PM,39.00
Player 15993,Male,53,Card Type 104,Zservicio p llevar 5,2,Platos Fuertes,2019-04-12 22:00:00,4/12/2019 10:37:30 PM,39.00
Player 15993,Male,53,Card Type 104,Plato de Frutas,1,Desayunos,2019-04-12 23:00:00,4/12/2019 11:19:04 PM,4.00
Player 11545,Male,34,Card Type 1,Marlboro Rojo 1/2,1,Tabaco,2019-04-13 13:00:00,4/13/2019 1:34:14 PM,3.50
Player 17595,Male,48,Card Type 101,Churrasco Tipico,1,Platos Fuertes,2019-04-15 14:00:00,4/15/2019 2:37:29 PM,14.50
Player 22377,Male,40,Card Type 105,Corona,1,Platos Fuertes,2019-04-16 00:00:00,4/16/2019 12:06:37 AM,4.00
Player 17595,Male,48,Card Type 101,Coca Cola,1,Platos Fuertes,2019-04-16 11:00:00,4/16/2019 11:13:46 AM,2.00
Player 22377,Male,40,Card Type 105,Pasta Casserole,1,Platos Fuertes,2019-04-16 18:00:00,4/16/2019 6:29:08 PM,5.00
Player 18031,Male,41,Card Type 103,Cafe Americano,1,Bebidas,2019-04-17 00:00:00,4/17/2019 12:21:04 AM,4.00
Player 22377,Male,40,Card Type 105,Dunhill Switch 1/2,1,Tabaco,2019-04-20 21:00:00,4/20/2019 9:37:50 PM,5.00
Player 22377,Male,40,Card Type 105,Sopa de Pollo,1,Platos Fuertes,2019-04-22 01:00:00,4/22/2019 1:52:43 AM,7.00
Player 22377,Male,40,Card Type 105,Filete de Pollo,1,Platos Fuertes,2019-04-23 21:00:00,4/23/2019 9:05:22 PM,7.40
Player 22377,Male,40,Card Type 105,Con Tostones,1,Platos Fuertes,2019-04-23 21:00:00,4/23/2019 9:05:22 PM,7.40
Player 22377,Male,40,Card Type 105,Con Arroz,1,Platos Fuertes,2019-04-23 21:00:00,4/23/2019 9:05:22 PM,7.40
Player 22377,Male,40,Card Type 105,Jugo de Naranja Promo,1,PROMO SIN ALCOHOL,2019-04-23 22:00:00,4/23/2019 10:17:16 PM,0.02
Player 22377,Male,40,Card Type 105,Copa de Helado FreChoVan,1,Platos Fuertes,2019-04-24 00:00:00,4/24/2019 12:30:56 AM,2.50
Player 22377,Male,40,Card Type 105,Fanta Roja Vaso Promo,1,PROMO SIN ALCOHOL,2019-04-24 01:00:00,4/24/2019 1:17:38 AM,0.02
Player 20320,Male,65,Card Type 105,Coca Cola Zero,2,Platos Fuertes,2019-04-24 22:00:00,4/24/2019 10:38:27 PM,4.00
Player 18031,Male,41,Card Type 103,Agua Botella,1,Platos Fuertes,2019-04-25 16:00:00,4/25/2019 4:59:41 PM,1.50
Player 20320,Male,65,Card Type 105,Coca Cola Zero,2,Platos Fuertes,2019-04-27 01:00:00,4/27/2019 1:17:58 AM,4.00
Player 20369,Male,50,Card Type 104,Toña,1,Platos Fuertes,2019-04-28 12:00:00,4/28/2019 12:08:50 PM,3.00
Player 11832,Female,48,Card Type 102,Agua Botella,2,Platos Fuertes,2019-04-28 16:00:00,4/28/2019 4:34:52 PM,3.00
Player 8222,Male,67,Card Type 103,Agua Botella,1,Platos Fuertes,2019-04-29 18:00:00,4/29/2019 6:33:55 PM,1.50
Player 22377,Male,40,Card Type 105,Dunhill Switch 1/2,2,Tabaco,2019-05-21 23:00:00,5/21/2019 11:41:10 PM,16.00
Player 22377,Male,40,Card Type 105,Arroz Aguado Pollo,1,Platos Fuertes,2019-05-21 23:00:00,5/21/2019 11:41:10 PM,16.00
Player 13417,Female,60,Card Type 1,Coca-Cola Vaso Promo,1,PROMO SIN ALCOHOL,2019-05-22 16:00:00,5/22/2019 4:09:26 PM,0.02
Player 19357,Male,63,Card Type 1,Marlboro Gold 1/2,2,Tabaco,2019-06-12 08:00:00,6/12/2019 8:52:49 AM,8.00
Player 3277,Male,53,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-13 14:00:00,6/13/2019 2:38:12 PM,0.05
Player 12903,Female,78,Card Type 101,Agua Botella,1,Platos Fuertes,2019-06-14 15:00:00,6/14/2019 3:59:40 PM,1.50
Player 1605,Male,52,Card Type 1,Cerveza Sifon con Hielo Promo,1,PROMO CON ALCOHOL,2019-06-14 20:00:00,6/14/2019 8:51:51 PM,0.05
Player 21963,Male,35,Card Type 104,Marlboro Rojo 1/2,2,Tabaco,2019-03-20 21:00:00,3/20/2019 9:35:31 PM,29.00
Player 21963,Male,35,Card Type 104,Dunhill Switch 1/2,2,Tabaco,2019-03-20 21:00:00,3/20/2019 9:35:31 PM,29.00
Player 21963,Male,35,Card Type 104,Corona,3,Platos Fuertes,2019-03-20 21:00:00,3/20/2019 9:35:31 PM,29.00
Player 1839,Male,55,Card Type 1,Toña,1,Platos Fuertes,2019-03-23 17:00:00,3/23/2019 5:38:27 PM,3.00
Player 21963,Male,35,Card Type 104,Dunhill Switch 1/2,2,Tabaco,2019-03-31 13:00:00,3/31/2019 1:05:06 PM,10.00
Player 21963,Male,35,Card Type 104,Copa de Helado FreChoVan,1,Platos Fuertes,2019-04-08 21:00:00,4/8/2019 9:22:55 PM,2.50
Player 2218,Male,60,Card Type 101,Premium,1,Platos Fuertes,2019-04-09 11:00:00,4/9/2019 11:56:53 AM,3.50
Player 21963,Male,35,Card Type 104,Filete 3UP Golden,1,Platos Fuertes,2019-04-12 14:00:00,4/12/2019 2:12:52 PM,28.70
Player 21963,Male,35,Card Type 104,Coca Cola,1,Platos Fuertes,2019-04-12 14:00:00,4/12/2019 2:12:52 PM,28.70
